time,lat,long,depth,mag_mb,mag_ms,quality,sd,gap,num_stations,comments
837764936899,51.521,-177.665,33.0,4.9,4.1,,0.8,,143,"ANDREANOF ISLANDS, ALEUTIAN IS. Mw 5.1 (HRV). ML 4.8 (PMR). Felt (III) on Adak. Centroid, Moment Tensor (HRV): Centroid origin time 08:29:00.0; Lat 51.46 N; Lon 177.71 W; Dep 53.1; Half- duration 1.0 sec; Principal axes (scale 10**16 Nm): (T) Val=4.98, Plg=54, Azm=287; (N) Val=-1.26, Plg=12, Azm=33; (P) Val=-3.71, Plg=33, Azm=131; Best double couple: Mo=4.3*10**16 Nm; NP1: Strike=260, Dip=16, Slip=138; NP2: Strike=31, Dip=79, Slip=78."
820196056600,36.492,13.435,34.0,4.1,,,1.0,,71,CENTRAL MEDITERRANEAN SEA
1114068841500,13.481,145.657,39.0,4.8,4.1,A,1.0,85,83,GUAM REGION. Felt at Hagatna.
1374384571000,-41.554,174.323,20.0,4.4,,,,,28,"COOK STRAIT, NEW ZEALAND. <WEL>. ML 4.8 (WEL)."
1330276899299,51.78,96.407,10.0,4.2,,A,1.2,60,39,"SOUTHWESTERN SIBERIA, RUSSIA"
1255000431700,-11.452,166.204,35.0,4.8,,A,1.0,123,28,SANTA CRUZ ISLANDS
1192845350299,54.26,168.877,10.0,4.8,,A,0.8,88,121,"KOMANDORSKIYE OSTROVA, RUSSIA REGION. MW 5.1 (GCMT). Centroid, Moment Tensor (GCMT): Centroid origin time 01:55:54.5; Lat 54.45 N; Lon 169.00 E; Dep 22.8 km; Half-duration 0.8 sec; Principal axes (scale 10**16 Nm): (T) Val=5.36, Plg=5, Azm=85; (N) Val=-0.52, Plg=82, Azm=212; (P) Val=-4.84, Plg=6, Azm=354; Best double couple: Mo=5.1*10**16 Nm; NP1: Strike=130, Dip=82, Slip=-179; NP2: Strike=40, Dip=89, Slip=-8."
886703428300,-27.33,-71.683,33.0,4.6,,,1.4,,30,NEAR COAST OF NORTHERN CHILE
917874379800,85.607,85.451,10.0,4.5,,,1.1,,31,NORTH OF SEVERNAYA ZEMLYA
1300694782000,36.452,141.537,21.0,4.9,,A,0.8,62,140,"NEAR THE EAST COAST OF HONSHU, JAPAN"
847392414500,-6.772,129.573,150.0,4.6,,,1.2,,29,BANDA SEA
987759181199,-6.156,147.564,79.0,5.1,,,0.7,37,81,"EASTERN NEW GUINEA REG., P.N.G. MW 5.4 (HRV). Centroid, Moment Tensor (HRV): Centroid origin time 09:33:06.3; Lat 6.58 S; Lon 147.49 E; Dep 48.5; Half- duration 1.1 sec; Principal axes (scale 10**17 Nm): (T) Val=1.33, Plg=61, Azm=345; (N) Val=-0.07, Plg=2, Azm=78; (P) Val=-1.25, Plg=29, Azm=170; Best double couple: Mo=1.3*10**17 Nm; NP1: Strike=266, Dip=16, Slip=97; NP2: Strike=78, Dip=74, Slip=88."
845410808000,51.719,-179.526,80.0,4.6,,,0.9,,25,"ANDREANOF ISLANDS, ALEUTIAN IS."
1346682403299,-10.74,113.918,19.0,4.9,,A,0.7,27,189,"SOUTH OF JAVA, INDONESIA"
1120899311000,24.669,-108.968,10.0,4.2,,A,0.8,204,82,GULF OF CALIFORNIA
904828703199,38.447,69.473,33.0,5.0,4.2,,1.0,,124,TAJIKISTAN. Felt (IV) at Dushanbe.
914555565799,14.839,120.297,140.0,4.2,,,1.0,,18,"LUZON, PHILIPPINE ISLANDS"
1320523170399,-4.082,143.378,87.0,4.2,,B,1.1,106,16,"NEW GUINEA, PAPUA NEW GUINEA"
795203163500,54.655,-161.112,33.0,4.0,,,1.7,,25,ALASKA PENINSULA
850139252299,-6.285,149.911,33.0,4.4,,,0.9,,21,"NEW BRITAIN REGION, P.N.G."
1001911081199,27.188,139.969,500.0,3.7,,,1.1,135,14,"BONIN ISLANDS, JAPAN REGION"
1134565823699,-37.532,51.344,10.0,4.8,,A,0.7,60,29,SOUTH INDIAN OCEAN
1006834446700,17.895,-67.959,60.0,4.8,,,0.7,56,201,MONA PASSAGE
1320755774400,-25.333,179.676,490.0,4.4,,A,0.9,60,68,SOUTH OF THE FIJI ISLANDS
1330795792899,-22.089,170.341,10.0,5.0,,A,1.2,119,37,SOUTHEAST OF THE LOYALTY ISLANDS
1310357363899,-29.577,-176.164,10.0,4.5,,B,1.1,59,20,KERMADEC ISLANDS REGION
1357083640500,36.613,71.46,141.0,4.0,,A,1.1,72,20,"HINDU KUSH REGION, AFGHANISTAN"
966284999000,-6.784,130.375,33.0,4.6,,,0.7,158,19,BANDA SEA
764852698600,-6.09,153.439,33.0,3.8,,,1.3,,6,"NEW BRITAIN REGION, P.N.G."
781839924500,27.393,129.634,35.0,5.0,5.2,,1.0,,53,RYUKYU ISLANDS
1190112041600,-7.271,128.779,85.0,3.6,,B,0.7,162,10,"KEPULAUAN BARAT DAYA, INDONESIA"
1169000173800,46.448,155.634,10.0,4.0,,B,0.6,137,14,EAST OF THE KURIL ISLANDS
1110706596399,12.335,92.392,30.0,4.2,,B,1.2,107,15,"ANDAMAN ISLANDS, INDIA REGION"
1135830344000,38.8,-8.2,4.0,4.4,,,,,82,"PORTUGAL. <INMG>. ML 4.4 (INMG). mbLg 4.0 (MDD). Felt (III) at Barreiro and (II) at Lisbon. Also felt at Amora, Cascais, Charneca, Coimbra, Leiria, Montemor-o- Novo and Parede. Felt (II) at Badajoz, Olivenza and Valencia de Alcantara, Spain."
1185578568899,44.401,-129.76,10.0,5.0,5.1,A,1.0,103,264,"OFF THE COAST OF OREGON. MW 5.3 (GCMT). Centroid, Moment Tensor (GCMT): Centroid origin time 23:22:50.6; Lat 44.25 N; Lon 129.81 W; Dep 12.0 km Fix; Half-duration 1.1 sec; Principal axes (scale 10**17 Nm): (T) Val=1.28, Plg=0, Azm=241; (N) Val=-0.46, Plg=80, Azm=150; (P) Val=-0.82, Plg=10, Azm=331; Best double couple: Mo=1.1*10**17 Nm; NP1: Strike=16, Dip=82, Slip=-7; NP2: Strike=107, Dip=83, Slip=-172."
991907869600,-61.165,-25.234,33.0,4.2,,,0.9,130,14,SOUTH SANDWICH ISLANDS REGION
1301786060300,56.207,-151.892,10.0,4.6,,,,,91,"KODIAK ISLAND REGION, ALASKA. <AEIC>."
794583319199,-26.695,-176.563,33.0,4.5,,,1.1,,30,SOUTH OF FIJI ISLANDS
833775421300,27.92,93.79,33.0,4.1,,,1.4,,16,NORTHEASTERN INDIA
855062036899,1.799,126.492,33.0,4.3,,,0.9,,13,NORTHERN MOLUCCA SEA
1228165474799,-31.473,-179.879,401.0,3.4,,B,1.2,142,12,KERMADEC ISLANDS REGION
1370702875500,4.749,-32.773,10.0,4.5,,A,0.9,111,13,CENTRAL MID-ATLANTIC RIDGE
911136633600,-21.546,169.802,33.0,4.6,4.9,,1.0,,50,"LOYALTY ISLANDS REGION. Mw 5.2 (HRV). Centroid, Moment Tensor (HRV): Centroid origin time 13:30:37.4; Lat 21.71 S; Lon 169.47 E; Dep 26.0; Half- duration 1.0 sec; Principal axes (scale 10**16 Nm): (T) Val=7.02, Plg=76, Azm=81; (N) Val=0.83, Plg=3, Azm=340; (P) Val=-7.86, Plg=13, Azm=250; Best double couple: Mo=7.4*10**16 Nm; NP1: Strike=336, Dip=32, Slip=85; NP2: Strike=162, Dip=58, Slip=93."
1104144398899,13.681,93.039,32.0,5.2,,A,1.0,26,164,"ANDAMAN ISLANDS, INDIA REGION. MW 5.4 (HRV). Centroid, Moment Tensor (HRV): Centroid origin time 10:46:41.7; Lat 13.85 N; Lon 93.11 E; Dep 12.0 km Fix; Half-duration 1.2 sec; Principal axes (scale 10**17 Nm): (T) Val=1.24, Plg=42, Azm=85; (N) Val=0.25, Plg=12, Azm=343; (P) Val=-1.49, Plg=45, Azm=241; Best double couple: Mo=1.4*10**17 Nm; NP1: Strike=247, Dip=12, Slip=-7; NP2: Strike=343, Dip=89, Slip=-102."
835390481000,51.57,159.511,33.0,4.5,,,1.0,,62,OFF EAST COAST OF KAMCHATKA
867635909100,52.344,-170.693,61.0,4.0,,,0.9,,23,"FOX ISLANDS, ALEUTIAN ISLANDS"
1291787168300,-56.424,-25.524,25.0,5.0,,A,0.9,48,91,SOUTH SANDWICH ISLANDS REGION
1027404235100,-16.615,-177.922,500.0,4.3,,,0.5,173,19,FIJI REGION
1188193998199,-7.37,146.05,183.0,4.3,,B,0.9,179,16,"EASTERN NEW GUINEA REG, PAPUA NEW GUINEA"
1106935558000,19.663,-65.422,37.0,4.4,,,,,40,PUERTO RICO REGION. <RSPR>. MD 4.7 (RSPR).
1319313826899,11.774,44.188,10.0,4.7,,A,1.0,61,64,"GULF OF ADEN. MW 4.7 (GCMT). Centroid, Moment Tensor (GCMT): Centroid origin time 20:03:44.0; Lat 11.95 N; Lon 44.56 E; Dep 14.4 km; Half-duration 0.5 sec; Principal axes (scale 10**16 Nm): (T) Val=1.17, Plg=5, Azm=8; (N) Val=0.50, Plg=14, Azm=99; (P) Val=-1.67, Plg=75, Azm=258; Best double couple: Mo=1.4*10**16 Nm; NP1: Strike=83, Dip=42, Slip=-111; NP2: Strike=291, Dip=52, Slip=-72."
985307029399,14.101,-93.46,33.0,4.0,,,0.8,155,15,"NEAR COAST OF CHIAPAS, MEXICO"
1016334745600,51.519,-173.237,33.0,4.5,,,1.0,106,129,"ANDREANOF ISLANDS, ALEUTIAN IS., ALASKA. ML 4.3 (PMR)."
