time,lat,long,depth,mag_mb,mag_ms,quality,sd,gap,num_stations,comments
1158619558100,-8.21,123.51,128.0,3.7,,C,0.7,168,5,"FLORES REGION, INDONESIA"
1115167490500,3.047,96.382,40.0,5.2,4.5,A,0.7,39,182,"NORTHERN SUMATRA, INDONESIA. MW 5.1 (HRV). Centroid, Moment Tensor (HRV): Centroid origin time 00:44:50.1; Lat 2.80 N; Lon 96.17 E; Dep 50.6 km; Half- duration 0.8 sec; Principal axes (scale 10**16 Nm): (T) Val=5.53, Plg=0, Azm=292; (N) Val=0.26, Plg=68, Azm=22; (P) Val=-5.79, Plg=22, Azm=202; Best double couple: Mo=5.7*10**16 Nm; NP1: Strike=339, Dip=74, Slip=-164; NP2: Strike=245, Dip=75, Slip=-16."
1145521611000,-5.53,146.84,150.0,4.2,,C,0.8,152,7,"EASTERN NEW GUINEA REG, PAPUA NEW GUINEA"
1104047727100,7.478,92.362,30.0,5.3,,A,0.9,58,84,"NICOBAR ISLANDS, INDIA REGION"
1189603039100,-3.259,100.722,43.0,5.2,,A,0.8,40,137,"KEPULAUAN MENTAWAI REGION, INDONESIA"
896571754100,37.119,70.085,33.0,4.2,,,1.0,,24,AFGHANISTAN-TAJIKISTAN BORD REG.
774595911299,-7.387,119.771,434.0,5.1,,,0.7,,32,FLORES SEA
1121612054800,6.221,92.857,38.0,3.8,,B,0.6,152,13,"NICOBAR ISLANDS, INDIA REGION"
1189605204600,-4.155,101.292,21.0,4.7,,C,0.8,111,36,"SOUTHERN SUMATRA, INDONESIA"
1150469229000,30.7,141.557,34.0,4.8,,A,0.8,54,93,"IZU ISLANDS, JAPAN REGION. MW 5.0 (HRV), 4.8 (NIED). Centroid, Moment Tensor (HRV): Centroid origin time 14:47:10.2; Lat 30.67 N; Lon 141.91 E; Dep 26.5 km; Half-duration 0.8 sec; Principal axes (scale 10**16 Nm): (T) Val=3.69, Plg=72, Azm=274; (N) Val=0.10, Plg=2, Azm=176; (P) Val=-3.79, Plg=18, Azm=85; Best double couple: Mo=3.7*10**16 Nm; NP1: Strike=172, Dip=27, Slip=85; NP2: Strike=358, Dip=63, Slip=93. Moment Tensor (NIED): Dep 11 km; Principal axes: (T) Plg=0, Azm=0; (N) Plg=0, Azm=0; (P) Plg=0, Azm=0; Best double couple: Mo=1.7*10**16 Nm; NP1: Strike=54, Dip=74, Slip=126; NP2: Strike=165, Dip=39, Slip=26."
1118396676200,23.971,121.715,9.0,4.7,,A,1.0,97,46,TAIWAN. ML 4.9 (TAP). Recorded (5 TAP) in Hua-lien and (2 TAP) in I-lan and T'ai-chung Counties.
1078454028399,12.438,92.685,44.0,4.1,,B,0.5,176,15,"ANDAMAN ISLANDS, INDIA REGION"
1234394924100,3.828,126.697,35.0,4.5,,A,0.9,99,38,"KEPULAUAN TALAUD, INDONESIA"
989608013500,37.367,30.305,10.0,3.9,,,1.2,100,30,TURKEY
940931255799,30.878,130.475,136.0,3.9,,,0.8,,18,"KYUSHU, JAPAN"
987947930299,59.509,-152.909,109.0,2.9,,,,,47,SOUTHERN ALASKA. <AEIC>.
1305407242100,36.409,70.748,207.0,5.8,,A,0.8,19,324,"HINDU KUSH REGION, AFGHANISTAN. MW 5.9 (WCMT), 6.0 (GS), 6.0 (GCMT). ME 5.6 (GS). Felt (III) at Bagrami, Charikar, Faizabad, Kabul and Qunduz; (II) at Jabal-os- Saraj, Jalalabad and Mazar-e Sharif. Also felt at Baghlan, Baghran and Basawul. Felt (IV) at Islamabad and (III) at Peshawar, Pakistan. Also felt at Abbottabad, Mingaora and Rawalpindi. Felt (III) at Dushanbe, Tajikistan. Also felt at Garm. Felt (III) at Tashkent, Uzbekistan. Felt (II) at Shymkent, Kazakhstan. Also felt at Taraz. Felt at Baramula, Chandigarh and Noida, India. Broadband Source Parameters (GS): Dep 207 km; Rupture duration 3.0 sec; Radiated energy 6.0*10**12 Nm. Centroid, Moment Tensor (WCMT): Centroid origin time 21:07:22.0; Lat 36.44 N; Lon 70.74 E; Dep 207.0 km; Principal axes (scale 10**18 Nm): (T) Val=1.01, Plg=63, Azm=36; (N) Val=-0.06, Plg=4, Azm=296; (P) Val=-0.95, Plg=25, Azm=204; Best double couple: Mo=9.8*10**17 Nm; NP1: Strike=283, Dip=20, Slip=76; NP2: Strike=118, Dip=71, Slip=95. Moment Tensor (GS): Dep 202 km; Principal axes (scale 10**18 Nm): (T) Val=1.06, Plg=66, Azm=41; (N) Val=-0.01, Plg=6, Azm=297; (P) Val=-1.05, Plg=23, Azm=204; Best double couple: Mo=1.1*10**18 Nm; NP1: Strike=282, Dip=23, Slip=74; NP2: Strike=119, Dip=68, Slip=97. Centroid, Moment Tensor (GCMT): Centroid origin time 21:07:23.9; Lat 36.45 N; Lon 70.62 E; Dep 210.2 km; Half-duration 2.4 sec; Principal axes (scale 10**18 Nm): (T) Val=1.21, Plg=64, Azm=42; (N) Val=-0.06, Plg=6, Azm=299; (P) Val=-1.15, Plg=25, Azm=206; Best double couple: Mo=1.2*10**18 Nm; NP1: Strike=281, Dip=21, Slip=72; NP2: Strike=121, Dip=70, Slip=97."
