time,lat,long,depth,mag_mb,mag_ms,quality,sd,gap,num_stations,comments
1197126602500,36.574,71.18,195.0,4.6,,A,0.8,94,33,"HINDU KUSH REGION, AFGHANISTAN"
898460127100,-18.345,-69.497,120.0,4.5,,,1.2,,38,NORTHERN CHILE. Felt (IV) at Arica.
1295557315700,-11.64,166.284,35.0,4.0,,B,0.6,161,13,SANTA CRUZ ISLANDS
991732488899,-6.883,146.849,10.0,4.5,,,1.3,156,9,"EASTERN NEW GUINEA REG., P.N.G."
1185396183000,-21.66,-178.529,446.0,5.1,,A,1.0,29,212,"FIJI REGION. MW 5.3 (GCMT). Centroid, Moment Tensor (GCMT): Centroid origin time 20:43:06.5; Lat 21.65 S; Lon 178.38 W; Dep 458.9 km Fix; Half-duration 1.1 sec; Principal axes (scale 10**17 Nm): (T) Val=1.22, Plg=32, Azm=132; (N) Val=0.02, Plg=13, Azm=230; (P) Val=-1.24, Plg=54, Azm=340; Best double couple: Mo=1.2*10**17 Nm; NP1: Strike=181, Dip=18, Slip=-140; NP2: Strike=53, Dip=79, Slip=-76."
1278071800100,-41.002,-91.596,10.0,4.5,,B,1.4,83,15,SOUTHEAST OF EASTER ISLAND
1106931645100,7.72,94.255,30.0,4.4,,B,1.4,97,24,"NICOBAR ISLANDS, INDIA REGION"
907915118899,-9.236,118.256,106.0,4.0,,,0.8,,8,"SUMBAWA REGION, INDONESIA"
1212626929500,49.7,88.33,10.0,4.0,,C,0.8,262,5,RUSSIA-MONGOLIA BORDER REGION
1255286526700,-12.998,166.114,35.0,5.0,,A,0.9,59,47,"SANTA CRUZ ISLANDS. MW 4.9 (GCMT). Centroid, Moment Tensor (GCMT): Centroid origin time 18:42:05.9; Lat 13.03 S; Lon 166.18 E; Dep 13.1 km; Half-duration 0.7 sec; Principal axes (scale 10**16 Nm): (T) Val=2.44, Plg=64, Azm=277; (N) Val=1.10, Plg=25, Azm=82; (P) Val=-3.52, Plg=6, Azm=175; Best double couple: Mo=3.0*10**16 Nm; NP1: Strike=290, Dip=45, Slip=127; NP2: Strike=63, Dip=56, Slip=59."
1076004686300,1.724,132.735,37.0,4.7,,B,0.8,124,24,"PAPUA REGION, INDONESIA"
1108069188500,30.39,108.428,24.0,4.1,,A,0.8,80,24,"CHONGQING-HUBEI BORDER REGION, CHINA"
871502878600,-7.038,129.715,118.0,4.7,,,1.1,,36,BANDA SEA
812577281200,-23.325,179.597,652.0,4.2,,,0.4,,17,SOUTH OF FIJI ISLANDS
1062214076200,-5.602,102.003,26.0,4.8,,,0.9,114,22,"SOUTHERN SUMATRA, INDONESIA"
1115527485399,0.894,97.402,30.0,4.1,,B,0.8,200,12,"NIAS REGION, INDONESIA"
967032519000,26.018,102.255,33.0,3.9,,,0.9,109,11,"SICHUAN, CHINA"
912022567700,-8.771,158.16,33.0,3.9,,,1.1,,9,SOLOMON ISLANDS
1090093388599,-27.171,-71.786,25.0,4.8,,,,,12,"OFFSHORE ATACAMA, CHILE. <GUC>. ML 4.3 (GUC)."
907265895900,34.112,-116.92,4.0,4.4,,,,,58,"SOUTHERN CALIFORNIA. <PAS-P>. ML 4.7 (PAS). Felt at Anaheim, Fullerton, Huntington Beach, Lake Arrowhead, Landers, Pomona, Sun Valley and much of the Los Angeles area."
841959811100,42.826,17.845,10.0,4.9,,,1.3,,152,ADRIATIC SEA
835142488699,-7.223,123.197,600.0,4.4,,,1.1,,21,BANDA SEA
1118579702799,-5.698,152.092,78.0,4.8,,B,1.2,89,32,"NEW BRITAIN REGION, PAPUA NEW GUINEA"
1012730415699,38.581,31.219,10.0,4.3,,,0.8,74,26,WESTERN TURKEY. MD 4.1 (ISK).
864715629400,-21.297,-179.021,600.0,4.3,,,0.9,,16,FIJI ISLANDS REGION
834498183600,51.262,-176.46,33.0,5.3,5.1,,1.0,,266,"ANDREANOF ISLANDS, ALEUTIAN IS. Mw 5.6 (GS), 5.6 (HRV). ML 5.2 (PMR). Felt on Adak. Moment Tensor (GS): Dep 21; Principal axes (scale 10**17 Nm): (T) Val=2.29, Plg=78, Azm=280; (N) Val=0.36, Plg=12, Azm=90; (P) Val=-2.65, Plg=2, Azm=180; Best double couple: Mo=2.5*10**17 Nm; NP1: Strike=283, Dip=44, Slip=107; NP2: Strike=79, Dip=48, Slip=74. Centroid, Moment Tensor (HRV): Centroid origin time 13:03:05.7; Lat 51.34 N; Lon 176.39 W; Dep 18.9; Half- duration 1.5 sec; Principal axes (scale 10**17 Nm): (T) Val=2.82, Plg=74, Azm=327; (N) Val=0.07, Plg=8, Azm=84; (P) Val=-2.89, Plg=14, Azm=176; Best double couple: Mo=2.8*10**17 Nm; NP1: Strike=276, Dip=31, Slip=105; NP2: Strike=79, Dip=60, Slip=81."
1250754290299,1.546,126.355,91.0,4.6,,B,1.4,85,33,MOLUCCA SEA
1285544542199,-0.616,133.429,10.0,4.5,,A,1.0,104,26,"NEAR THE NORTH COAST OF PAPUA, INDONESIA"
1041945666799,-20.156,-177.568,400.0,4.8,,,1.1,60,38,FIJI REGION
1099511769400,-0.06,-19.045,10.0,4.7,,B,0.9,124,38,CENTRAL MID-ATLANTIC RIDGE
1175466593399,-7.401,155.453,10.0,5.3,,A,1.0,29,87,SOLOMON ISLANDS
1046232853000,61.464,-150.696,55.0,2.4,,,,,15,"SOUTHERN ALASKA. <AEIC>. ML 2.8 (AEIC), 2.8 (PMR)."
819308526500,-6.76,147.44,71.0,4.2,,,0.7,,9,"EASTERN NEW GUINEA REG., P.N.G."
943652998399,7.679,-82.674,10.0,4.4,,,0.9,,22,"SOUTH OF PANAMA. MD 4.8 (UPA), 4.2 (CASC)."
1185308733299,-2.72,140.9,10.0,4.0,,C,1.2,235,7,"NEAR THE NORTH COAST OF PAPUA, INDONESIA"
1227683765500,22.584,141.929,255.0,4.0,,A,0.6,121,27,"VOLCANO ISLANDS, JAPAN REGION"
1004295428300,-25.941,-177.613,178.0,4.8,,,1.2,76,36,SOUTH OF FIJI ISLANDS
1352789056899,-3.013,139.656,41.0,4.8,,A,1.1,40,58,"PAPUA, INDONESIA"
1087497835000,40.754,-125.076,5.0,3.9,,,,,34,"OFFSHORE NORTHERN CALIFORNIA. <NC>. MW 3.8 (BRK). ML 3.7 (NC). Moment Tensor (BRK): Dep 5 km; Principal axes (scale 10**14 Nm): (T) Val=6.09, Plg=2, Azm=282; (N) Val=-0.90, Plg=72, Azm=186; (P) Val=-5.19, Plg=18, Azm=13; Best double couple: Mo=5.6*10**14 Nm; NP1: Strike=149, Dip=79, Slip=-165; NP2: Strike=56, Dip=76, Slip=-12."
1130277102799,-2.503,124.454,30.0,4.2,,B,0.2,175,7,BANDA SEA
801796513900,-6.904,129.383,128.0,4.8,,,0.8,,17,BANDA SEA
956498388000,3.653,128.814,33.0,4.5,,,0.7,,13,"NORTH OF HALMAHERA, INDONESIA"
835176218500,51.413,-177.885,33.0,4.2,,,1.1,,41,"ANDREANOF ISLANDS, ALEUTIAN IS. ML 4.2 (PMR)."
862408622799,44.594,130.548,550.0,3.9,,,1.1,,45,E. RUSSIA-N.E. CHINA BORDER REG.
1363633473799,29.987,143.063,10.0,4.6,,A,0.5,136,46,"IZU ISLANDS, JAPAN REGION"
1363123948199,39.302,141.844,73.0,5.0,,A,0.8,130,290,"EASTERN HONSHU, JAPAN. Felt at Morioka. Recorded (3 JMA) in Iwate and Miyagi."
1019143673100,-24.276,179.752,500.0,4.3,,,0.9,126,17,SOUTH OF THE FIJI ISLANDS
1339403571700,36.248,69.348,13.0,4.2,,B,1.2,60,43,"HINDU KUSH REGION, AFGHANISTAN. Felt at Charikar, Kabul and Mazar-e Sharif."
