time,lat,long,depth,mag_mb,mag_ms,quality,sd,gap,num_stations,comments
892343657800,-23.634,-176.018,100.0,4.4,,,1.1,,29,SOUTH OF FIJI ISLANDS
834202557899,41.657,88.69,0.0,5.9,4.3,,0.9,,368,"SOUTHERN XINJIANG, CHINA. Probable underground nuclear explosion."
981641920500,-3.956,131.012,33.0,4.3,,,1.0,113,14,"IRIAN JAYA REGION, INDONESIA"
1013393744399,-23.84,-179.837,500.0,4.5,,,0.9,135,21,SOUTH OF THE FIJI ISLANDS
853555154699,54.094,-158.119,33.0,4.4,,,1.1,,56,SOUTH OF ALASKA. ML 4.3 (PMR).
1299934229000,37.746,143.828,35.0,5.1,,A,0.9,74,128,"OFF THE EAST COAST OF HONSHU, JAPAN"
1236627740399,-21.904,-175.183,35.0,5.0,,B,1.0,110,37,"TONGA. MW 5.3 (GCMT). Centroid, Moment Tensor (GCMT): Centroid origin time 19:42:22.3; Lat 22.00 S; Lon 174.40 W; Dep 25.8 km; Half-duration 1.0 sec; Principal axes (scale 10**17 Nm): (T) Val=0.90, Plg=74, Azm=295; (N) Val=0.17, Plg=1, Azm=28; (P) Val=-1.07, Plg=16, Azm=118; Best double couple: Mo=9.8*10**16 Nm; NP1: Strike=210, Dip=29, Slip=92; NP2: Strike=27, Dip=61, Slip=89."
910290953100,-5.74,130.73,33.0,3.6,,,1.4,,9,BANDA SEA
830981656100,44.495,148.333,33.0,4.0,,,1.1,,28,KURIL ISLANDS
1062168634799,-60.557,-43.205,10.0,4.9,,,1.4,113,34,"SCOTIA SEA. MW 5.0 (HRV). Centroid, Moment Tensor (HRV): Centroid origin time 14:50:32.9; Lat 60.56 S; Lon 43.21 W; Dep 15.0 km Fix; Half-duration 0.8 sec; Principal axes (scale 10**16 Nm): (T) Val=3.01, Plg=9, Azm=49; (N) Val=0.57, Plg=1, Azm=139; (P) Val=-3.57, Plg=80, Azm=236; Best double couple: Mo=3.3*10**16 Nm; NP1: Strike=138, Dip=36, Slip=-92; NP2: Strike=320, Dip=54, Slip=-89."
819930511399,55.274,162.178,31.0,3.9,,,1.0,,12,NEAR EAST COAST OF KAMCHATKA
1225298711000,30.368,67.599,10.0,4.4,,B,1.5,147,29,PAKISTAN
