time,lat,long,depth,mag_mb,mag_ms,quality,sd,gap,num_stations,comments
1077144600000,36.573,70.906,223.0,3.8,,A,0.9,114,19,"HINDU KUSH REGION, AFGHANISTAN"
1337522182800,11.891,142.375,57.0,4.4,,B,0.9,91,19,SOUTH OF THE MARIANA ISLANDS
1231055085799,-0.381,132.904,35.0,4.5,,A,0.9,75,27,"NEAR THE NORTH COAST OF PAPUA, INDONESIA"
843141880600,-19.684,170.028,33.0,4.8,,,0.8,,20,VANUATU ISLANDS
1116181163300,62.277,-26.411,10.0,4.1,,B,0.9,178,13,ICELAND REGION
1296928358799,63.342,-145.411,5.0,3.9,,,,,91,CENTRAL ALASKA. <AEIC>. ML 3.7 (AEIC).
870770486399,22.955,121.422,150.0,4.1,,,1.0,,15,TAIWAN REGION
982566823200,-5.737,130.717,33.0,4.5,,,1.3,134,9,BANDA SEA
1104033642799,4.755,93.789,17.0,5.2,,A,0.9,85,123,OFF THE WEST COAST OF NORTHERN SUMATRA. Possibly two events about 8 seconds apart.
1088242989400,-17.17,-174.37,55.0,4.6,,C,1.1,134,12,TONGA
1280931057299,51.179,-178.437,30.0,3.4,,,,,29,"ANDREANOF ISLANDS, ALEUTIAN IS., ALASKA. <AEIC>. ML 3.4 (AEIC)."
1102061594900,43.087,15.504,10.0,4.2,,,,,267,"ADRIATIC SEA. <ROM>. MW 4.8 (HRV). ML 4.7 (CSEM), 4.6 (ZAMG), 4.6 (LDG), 4.5 (STR), 4.5 (PDG), 4.2 (ROM). Centroid, Moment Tensor (HRV): Centroid origin time 08:13:15.4; Lat 42.96 N; Lon 15.09 E; Dep 16.4 km; Half-duration 0.5 sec; Principal axes (scale 10**16 Nm): (T) Val=1.71, Plg=68, Azm=42; (N) Val=-0.07, Plg=8, Azm=290; (P) Val=-1.63, Plg=20, Azm=197; Best double couple: Mo=1.7*10**16 Nm; NP1: Strike=273, Dip=26, Slip=71; NP2: Strike=114, Dip=65, Slip=99."
1027389550400,-56.64,-26.35,100.0,4.1,,,1.0,134,11,SOUTH SANDWICH ISLANDS REGION
1271191747000,23.122,121.441,1.0,4.9,,A,1.1,47,81,"TAIWAN. MW 5.0 (GCMT). ML 5.1 (TAP). Recorded (5 TAP) in T'ai-tung, (2 TAP) in Hua-lien and (1 TAP) in Chang- hua, Chia-i and Yun-lin. Centroid, Moment Tensor (GCMT): Centroid origin time 20:49:11.1; Lat 23.09 N; Lon 121.35 E; Dep 18.6 km; Half-duration 0.8 sec; Principal axes (scale 10**16 Nm): (T) Val=3.89, Plg=71, Azm=351; (N) Val=-0.27, Plg=13, Azm=217; (P) Val=-3.62, Plg=13, Azm=123; Best double couple: Mo=3.8*10**16 Nm; NP1: Strike=196, Dip=34, Slip=66; NP2: Strike=45, Dip=59, Slip=106."
1094353036399,-31.399,-68.91,110.0,4.5,,A,0.9,71,39,"SAN JUAN, ARGENTINA. MD 3.9 (GUC)."
1313079062200,-9.681,108.152,35.0,4.7,,A,1.2,110,66,"SOUTH OF JAVA, INDONESIA"
1329229219000,51.906,178.396,127.0,4.8,,A,0.8,117,240,"RAT ISLANDS, ALEUTIAN ISLANDS, ALASKA. ML 4.4 (AEIC)."
1114148686200,3.78,-32.28,10.0,3.8,,C,1.0,223,10,CENTRAL MID-ATLANTIC RIDGE
1361185179500,32.099,138.719,35.0,4.6,,A,0.8,84,109,"IZU ISLANDS, JAPAN REGION. Recorded (1 JMA) in Shizuoka and Tokyo."
1147463830099,1.189,97.111,30.0,4.2,,A,0.5,191,14,"NIAS REGION, INDONESIA"
936332405799,-16.872,-173.482,33.0,4.4,,,1.2,,28,TONGA ISLANDS
1241469617399,-6.175,150.916,32.0,4.5,,C,0.5,149,13,"NEW BRITAIN REGION, PAPUA NEW GUINEA"
1085615812100,54.124,111.714,10.0,4.6,,A,0.8,62,37,"LAKE BAYKAL REGION, RUSSIA. Felt (III) at Ulyunkhan and (II) at Suvo."
1011071219000,-17.24,167.75,10.0,4.1,,,1.2,215,6,VANUATU ISLANDS
1129235751299,30.046,56.705,10.0,4.2,,A,1.0,78,33,"CENTRAL IRAN. ML 4.7 (TEH), 4.3 (THR)."
1305562345100,8.179,-103.352,10.0,4.6,,A,0.9,116,78,"NORTHERN EAST PACIFIC RISE. MW 5.0 (GCMT). Centroid, Moment Tensor (GCMT): Centroid origin time 16:12:28.9; Lat 8.41 N; Lon 103.39 W; Dep 12.0 km Fix; Half-duration 0.8 sec; Principal axes (scale 10**16 Nm): (T) Val=4.03, Plg=5, Azm=213; (N) Val=-0.58, Plg=70, Azm=109; (P) Val=-3.46, Plg=19, Azm=304; Best double couple: Mo=3.7*10**16 Nm; NP1: Strike=347, Dip=73, Slip=-10; NP2: Strike=80, Dip=80, Slip=-163."
832328504200,-3.03,127.85,50.0,4.3,,,1.2,,18,"SERAM, INDONESIA"
1115800950100,62.031,-26.342,10.0,4.2,,A,1.3,136,36,ICELAND REGION
1235902383700,66.629,-135.74,15.0,4.3,,,,,61,"NORTHERN YUKON TERRITORY, CANADA. <PGC>. MW 4.0 (PGC). ML 4.0 (AEIC). Moment Tensor (PGC): Dep 11 km; Principal axes: (T) Plg=0, Azm=0; (N) Plg=0, Azm=0; (P) Plg=0, Azm=0; Best double couple: Mo=1.1*10**15 Nm; NP1: Strike=110, Dip=41, Slip=118; NP2: Strike=255, Dip=55, Slip=68."
929196963000,-36.05,52.54,10.0,4.3,,,1.1,,14,SOUTHWEST INDIAN RIDGE
955902805500,-16.668,-69.41,189.0,3.9,,,0.7,,11,PERU-BOLIVIA BORDER REGION
1201461152899,53.559,160.447,35.0,3.9,,A,1.2,114,22,"NEAR THE EAST COAST OF KAMCHATKA, RUSSIA"
918604643100,-25.853,69.601,10.0,4.8,,,0.7,,17,SOUTH INDIAN OCEAN
1158386321799,1.654,127.228,106.0,4.7,,A,0.9,125,39,"HALMAHERA, INDONESIA"
