time,lat,long,depth,mag_mb,mag_ms,quality,sd,gap,num_stations,comments
799047030600,6.5,125.989,150.0,4.5,,,0.9,,33,"MINDANAO, PHILIPPINE ISLANDS"
1302240373800,-16.741,-178.44,35.0,4.6,,B,0.8,136,15,FIJI REGION
1092144454200,27.343,103.644,10.0,4.4,,B,1.5,85,26,"SICHUAN-YUNNAN-GUIZHOU REGION, CHINA"
1016476999199,-6.885,-80.382,33.0,4.2,,,1.3,81,16,NEAR THE COAST OF NORTHERN PERU. Felt (III) at Chiclayo.
1298212344800,1.36,97.198,40.0,5.3,,A,0.8,45,138,"NIAS REGION, INDONESIA. Felt (III) at Gunungsitoli. Felt (II) at Singkil, Sumatra."
1220474414000,-10.846,162.052,80.0,4.4,,B,0.6,129,14,SOLOMON ISLANDS
1306840348899,-8.927,108.582,31.0,4.5,,B,1.0,72,30,"JAVA, INDONESIA"
917870160800,85.571,87.141,10.0,5.1,5.5,,1.0,,189,"NORTH OF SEVERNAYA ZEMLYA. Mw 5.7 (GS), 5.7 (HRV). Moment Tensor (GS): Dep 9; Principal axes (scale 10**17 Nm): (T) Val=4.58, Plg=14, Azm=46; (N) Val=-1.34, Plg=18, Azm=140; (P) Val=-3.24, Plg=67, Azm=280; Best double couple: Mo=3.9*10**17 Nm; NP1: Strike=113, Dip=35, Slip=-123; NP2: Strike=331, Dip=61, Slip=-69. Centroid, Moment Tensor (HRV): Centroid origin time 11:56:05.2; Lat 85.56 N; Lon 86.23 E; Dep 15.0 Bdy; Half- duration 1.6 sec; Principal axes (scale 10**17 Nm): (T) Val=3.61, Plg=3, Azm=209; (N) Val=-0.14, Plg=2, Azm=119; (P) Val=-3.46, Plg=86, Azm=351; Best double couple: Mo=3.5*10**17 Nm; NP1: Strike=301, Dip=42, Slip=-86; NP2: Strike=116, Dip=48, Slip=-93."
1012787610399,41.147,44.144,10.0,3.9,,,1.3,64,26,ARMENIA
1216686463100,0.665,130.312,10.0,4.3,,A,0.5,113,27,"PAPUA REGION, INDONESIA"
781357985599,43.715,148.418,33.0,4.8,,,0.9,,31,EAST OF KURIL ISLANDS
