time,lat,long,depth,mag_mb,mag_ms,quality,sd,gap,num_stations,comments
1009445982299,-13.542,167.181,213.0,4.7,,,1.2,125,56,VANUATU ISLANDS
1235454899299,4.11,126.947,35.0,4.3,,B,0.5,178,10,"KEPULAUAN TALAUD, INDONESIA"
1310793462100,37.07,141.116,61.0,4.7,,A,0.9,83,71,"NEAR THE EAST COAST OF HONSHU, JAPAN. Felt at Yokosuka. Recorded (3 JMA) in Fukushima."
920268234600,28.219,129.484,55.0,4.7,3.9,,1.3,,56,"RYUKYU ISLANDS. Felt (III JMA) on Amami-O-shima, (II JMA) on Kikai-jima and (I JMA) on Toku-no-shima."
845733663899,31.959,131.615,33.0,5.4,,,1.1,,188,"KYUSHU, JAPAN. Mw 5.7 (GS), 5.7 (HRV). Me 5.4 (GS). Felt (III JMA) at Hitoyoshi and Miyazaki. Broadband Source Parameters (GS): Dep 21; NP1: Strike=35, Dip=75, Slip=100; NP2: Strike=181, Dip=18, Slip=57; Radiated energy 2.9*10**12 Nm. Moment Tensor (GS): Dep 25; Principal axes (scale 10**17 Nm): (T) Val=3.44, Plg=61, Azm=341; (N) Val=0.04, Plg=21, Azm=207; (P) Val=-3.49, Plg=19, Azm=109; Best double couple: Mo=3.5*10**17 Nm; NP1: Strike=169, Dip=32, Slip=48; NP2: Strike=36, Dip=67, Slip=113. Centroid, Moment Tensor (HRV): Centroid origin time 14:01:07.7; Lat 31.73 N; Lon 131.84 E; Dep 24.0 Bdy; Half- duration 1.8 sec; Principal axes (scale 10**17 Nm): (T) Val=4.00, Plg=67, Azm=313; (N) Val=0.32, Plg=3, Azm=215; (P) Val=-4.32, Plg=23, Azm=124; Best double couple: Mo=4.2*10**17 Nm; NP1: Strike=206, Dip=22, Slip=81; NP2: Strike=36, Dip=68, Slip=94."
1019510672100,38.11,75.69,133.0,3.7,,,0.6,234,9,"SOUTHERN XINJIANG, CHINA"
1007535757799,-52.668,18.49,10.0,4.1,,,1.2,109,15,SOUTHWEST OF AFRICA
1311213335500,-29.427,-176.243,27.0,5.0,,B,0.9,56,86,"KERMADEC ISLANDS REGION. MW 4.8 (GCMT). Centroid, Moment Tensor (GCMT): Centroid origin time 01:55:36.4; Lat 29.13 S; Lon 175.90 W; Dep 16.5 km; Half-duration 0.6 sec; Principal axes (scale 10**16 Nm): (T) Val=1.99, Plg=7, Azm=289; (N) Val=0.37, Plg=4, Azm=199; (P) Val=-2.36, Plg=82, Azm=80; Best double couple: Mo=2.2*10**16 Nm; NP1: Strike=24, Dip=38, Slip=-84; NP2: Strike=196, Dip=52, Slip=-95."
1118910238500,19.143,145.509,396.0,4.2,,A,0.9,86,23,"MAUG ISLANDS REG., NORTHERN MARIANA ISL."
1371668708800,34.264,25.019,19.0,4.7,,A,0.9,115,111,"CRETE, GREECE. ML 4.7 (THE), 4.4 (ISK)."
817125520600,-22.71,-173.79,33.0,4.3,,,1.3,,11,TONGA ISLANDS REGION
1368251129000,26.52,57.57,14.0,4.2,,,,,20,SOUTHERN IRAN. <THR>. mbLg 4.0 (TEH). ML 4.0 (THR).
1173291577200,41.284,140.402,162.0,4.3,,A,0.7,116,14,"HOKKAIDO, JAPAN REGION"
1131444105799,-6.9,155.01,48.0,5.3,,A,1.0,56,62,"BOUGAINVILLE REGION, PAPUA NEW GUINEA. MW 5.5 (HRV). Centroid, Moment Tensor (HRV): Centroid origin time 10:01:46.6; Lat 7.12 S; Lon 155.02 E; Dep 15.0 km Bdy; Half-duration 1.3 sec; Principal axes (scale 10**17 Nm): (T) Val=1.98, Plg=62, Azm=46; (N) Val=0.13, Plg=3, Azm=311; (P) Val=-2.11, Plg=27, Azm=219; Best double couple: Mo=2.1*10**17 Nm; NP1: Strike=302, Dip=18, Slip=81; NP2: Strike=132, Dip=72, Slip=93."
1292574706100,44.153,151.844,35.0,4.7,,A,1.0,137,25,EAST OF THE KURIL ISLANDS
1313718728000,29.548,81.527,10.0,4.0,,A,1.0,127,18,NEPAL
818352779600,44.733,149.929,33.0,5.1,4.6,,0.9,,208,KURIL ISLANDS. Ms 4.2 (BRK).
1234035915599,-14.497,167.067,10.0,4.5,,B,1.4,162,19,VANUATU
1307904531500,13.353,41.818,10.0,4.0,,A,1.2,74,29,ERITREA - ETHIOPIA REGION
844871234800,-2.125,99.629,33.0,4.5,,,0.9,,17,"SOUTHERN SUMATERA, INDONESIA"
1029228595299,14.876,55.766,10.0,5.0,,,0.9,138,53,OWEN FRACTURE ZONE REGION
987638619299,-27.395,-176.317,33.0,4.8,,,1.0,76,29,KERMADEC ISLANDS REGION
972323407700,-24.387,179.909,500.0,4.5,,,1.1,125,34,SOUTH OF FIJI ISLANDS
1338006065700,12.902,92.007,27.0,4.3,,B,0.7,91,27,"ANDAMAN ISLANDS, INDIA REGION"
1319492248000,38.585,141.874,59.0,4.6,,A,1.0,96,52,"NEAR THE EAST COAST OF HONSHU, JAPAN. Felt at Ofunato. Recorded (2 JMA) in Iwate and Miyagi."
1212455006699,-0.788,120.644,67.0,4.6,,B,1.1,125,19,"MINAHASA, SULAWESI, INDONESIA. Felt (IV) at Poso and (II) at Palu."
1044188179699,18.561,-101.721,84.0,3.7,,,1.1,88,42,"GUERRERO, MEXICO. MD 4.5 (UNM)."
1162666474200,-19.198,-68.902,119.0,4.9,,A,0.9,46,112,"TARAPACA, CHILE. MW 5.1 (GCMT). Felt (III) at Arica. Centroid, Moment Tensor (GCMT): Centroid origin time 18:54:40.0; Lat 19.46 S; Lon 69.04 W; Dep 139.2 km; Half-duration 0.8 sec; Principal axes (scale 10**16 Nm): (T) Val=4.95, Plg=22, Azm=65; (N) Val=0.99, Plg=29, Azm=322; (P) Val=-5.94, Plg=52, Azm=187; Best double couple: Mo=5.4*10**16 Nm; NP1: Strike=196, Dip=34, Slip=-31; NP2: Strike=313, Dip=73, Slip=-120."
1259821728700,-32.228,78.959,10.0,5.1,,A,0.7,31,106,"MID-INDIAN RIDGE. MW 5.3 (GCMT). Centroid, Moment Tensor (GCMT): Centroid origin time 06:28:52.8; Lat 32.26 S; Lon 78.80 E; Dep 20.8 km; Half-duration 1.1 sec; Principal axes (scale 10**17 Nm): (T) Val=1.05, Plg=6, Azm=181; (N) Val=0.40, Plg=21, Azm=273; (P) Val=-1.45, Plg=68, Azm=75; Best double couple: Mo=1.3*10**17 Nm; NP1: Strike=249, Dip=43, Slip=-121; NP2: Strike=109, Dip=55, Slip=-64."
1111893636500,7.51,94.12,38.0,4.2,,C,0.6,188,12,"NICOBAR ISLANDS, INDIA REGION"
860260324400,28.716,128.724,33.0,3.7,,,0.8,,10,RYUKYU ISLANDS
912921799100,53.855,160.438,33.0,4.3,,,1.1,,16,NEAR EAST COAST OF KAMCHATKA
994731894000,-60.46,-49.96,33.0,4.2,,,1.3,129,9,SCOTIA SEA
930280172600,-6.026,146.52,114.0,4.5,,,1.5,,23,"EASTERN NEW GUINEA REG., P.N.G."
1115047177799,52.688,-174.649,194.0,4.4,,A,0.7,66,119,"ANDREANOF ISLANDS, ALEUTIAN IS., ALASKA"
1195904147200,17.151,73.892,10.0,4.2,,B,1.1,223,9,"MAHARASHTRA, INDIA"
1180918484799,19.68,121.157,35.0,4.2,,B,0.9,138,11,"BABUYAN ISLANDS REGION, PHILIPPINES"
1096850654199,-17.799,-178.811,628.0,4.1,,B,0.6,146,31,FIJI REGION
867694406500,-1.86,128.23,33.0,3.4,,,0.5,,6,"HALMAHERA, INDONESIA"
851185638800,-15.923,-173.537,33.0,4.5,,,1.0,,30,TONGA ISLANDS
1278974466200,3.022,96.142,35.0,4.4,,A,0.7,172,19,"NORTHERN SUMATRA, INDONESIA"
1185106467000,-2.807,141.72,10.0,5.1,,A,1.1,35,47,"NEAR NORTH COAST OF NEW GUINEA, P.N.G."
781301814200,43.465,147.737,47.0,5.2,,,0.9,,93,KURIL ISLANDS
1015926021699,30.584,70.902,33.0,4.6,,,0.9,103,30,PAKISTAN
1097976838100,-18.547,-175.61,190.0,4.2,,C,1.0,118,24,TONGA
