time,lat,long,depth,mag_mb,mag_ms,quality,sd,gap,num_stations,comments
775514588400,17.131,-101.446,31.0,4.7,,,0.9,,31,"NEAR COAST OF GUERRERO, MEXICO"
1147594340399,-21.116,33.2,10.0,4.5,,B,1.5,140,14,MOZAMBIQUE
788512686599,-21.15,-179.77,661.0,4.4,,,0.9,,20,FIJI ISLANDS REGION
843412599299,-20.05,-178.41,600.0,4.2,,,0.9,,8,FIJI ISLANDS REGION
1163816997200,46.527,152.812,10.0,3.9,,B,0.4,137,10,KURIL ISLANDS
1158429379600,-4.18,-105.27,10.0,4.3,,C,1.8,164,11,CENTRAL EAST PACIFIC RISE
1091981090000,40.65,63.675,25.0,4.3,,A,1.0,134,45,WESTERN UZBEKISTAN
1073150334000,36.04,27.78,70.0,4.2,,,,,114,"DODECANESE ISLANDS, GREECE. <ATH>. MD 4.3 (ISK)."
928679771699,-48.96,124.73,10.0,4.1,,,1.1,,11,SOUTH OF AUSTRALIA
1091295976000,20.181,122.456,41.0,4.6,,A,1.3,100,37,"BATAN ISLANDS REGION, PHILIPPINES"
1108434723799,13.47,92.946,29.0,4.6,,B,0.6,182,11,"ANDAMAN ISLANDS, INDIA REGION"
1142450111500,-33.67,179.74,299.0,3.9,,C,1.0,218,25,SOUTH OF THE KERMADEC ISLANDS
1289779876500,11.663,43.938,10.0,4.4,,A,1.0,97,29,NEAR THE COAST OF DJIBOUTI
801977384700,60.011,-153.059,108.0,3.1,,,,,80,SOUTHERN ALASKA. <AEIC>.
1141154083500,-5.154,151.968,70.0,4.7,,B,1.2,96,14,"NEW BRITAIN REGION, PAPUA NEW GUINEA"
1050042175000,-4.226,102.966,110.0,4.5,,,0.9,133,25,"SOUTHERN SUMATRA, INDONESIA"
1132617296500,46.459,153.722,35.0,5.1,4.9,A,0.9,103,157,"KURIL ISLANDS. MW 5.1 (HRV). Centroid, Moment Tensor (HRV): Centroid origin time 23:54:57.5; Lat 46.60 N; Lon 154.05 E; Dep 12.0 km Bdy; Half-duration 1.0 sec; Principal axes (scale 10**16 Nm): (T) Val=6.08, Plg=77, Azm=263; (N) Val=0.42, Plg=7, Azm=26; (P) Val=-6.49, Plg=11, Azm=117; Best double couple: Mo=6.3*10**16 Nm; NP1: Strike=216, Dip=35, Slip=103; NP2: Strike=21, Dip=56, Slip=81."
1045299501100,52.846,-176.196,225.0,4.8,,,1.0,55,210,"ANDREANOF ISLANDS, ALEUTIAN IS., ALASKA"
1072403786199,-22.33,169.468,10.0,4.9,,,1.2,132,18,SOUTHEAST OF THE LOYALTY ISLANDS
1215467838600,45.453,151.441,42.0,4.5,,A,0.6,124,79,KURIL ISLANDS
1054179799399,1.236,126.52,33.0,4.6,,,1.3,107,26,MOLUCCA SEA
1160391866100,20.629,119.898,10.0,5.2,,A,0.8,84,74,PHILIPPINE ISLANDS REGION
1374963763399,36.534,70.78,220.0,4.4,,A,0.7,72,67,"HINDU KUSH REGION, AFGHANISTAN"
877018112600,-21.62,-176.78,200.0,3.8,,,1.0,,12,FIJI ISLANDS REGION
1292620287100,-57.935,-25.453,38.0,4.0,,B,0.7,99,19,SOUTH SANDWICH ISLANDS REGION
1146523073399,20.261,146.866,53.0,4.7,4.8,A,1.1,49,55,"MARIANA ISLANDS REGION. MW 5.0 (HRV). Centroid, Moment Tensor (HRV): Centroid origin time 22:37:53.0; Lat 20.43 N; Lon 146.79 E; Dep 93.1 km; Half-duration 0.8 sec; Principal axes (scale 10**16 Nm): (T) Val=3.60, Plg=86, Azm=292; (N) Val=0.43, Plg=3, Azm=152; (P) Val=-4.02, Plg=2, Azm=61; Best double couple: Mo=3.8*10**16 Nm; NP1: Strike=148, Dip=43, Slip=86; NP2: Strike=334, Dip=47, Slip=94."
1075310971500,29.012,58.325,10.0,4.1,,C,0.9,100,24,SOUTHEASTERN IRAN
1024636031900,-6.416,113.404,42.0,5.0,,,0.9,41,61,"JAVA, INDONESIA. MW 5.1 (HRV). Felt (IV) at Bangkalan and Surabaya; (III) at Gresik. Centroid, Moment Tensor (HRV): Centroid origin time 05:07:15.0; Lat 6.42 S Fix; Lon 113.40 E Fix; Dep 37.6 km; Half-duration 1.0 sec; Principal axes (scale 10**16 Nm): (T) Val=4.10, Plg=0, Azm=102; (N) Val=1.77, Plg=85, Azm=12; (P) Val=-5.87, Plg=5, Azm=192; Best double couple: Mo=5.0*10**16 Nm; NP1: Strike=237, Dip=86, Slip=-4; NP2: Strike=328, Dip=86, Slip=-176."
1156378245299,-5.21,151.06,117.0,4.0,,C,1.2,251,10,"NEW BRITAIN REGION, PAPUA NEW GUINEA"
1199370904200,-16.986,-177.372,360.0,4.4,,B,1.0,130,20,FIJI REGION
1339200721700,24.267,141.519,120.0,4.3,,B,0.9,109,27,"VOLCANO ISLANDS, JAPAN REGION"
1202295650399,-18.7,-172.12,45.0,4.9,,C,1.3,205,10,TONGA REGION
1072485035600,-20.756,-175.613,33.0,4.6,,,1.0,174,12,TONGA
1146520665299,-28.318,-176.737,10.0,5.0,,B,1.2,121,40,"KERMADEC ISLANDS REGION. MW 5.1 (HRV). Centroid, Moment Tensor (HRV): Centroid origin time 21:57:50.6; Lat 28.44 S; Lon 176.24 W; Dep 19.2 km; Half-duration 0.9 sec; Principal axes (scale 10**16 Nm): (T) Val=5.50, Plg=71, Azm=294; (N) Val=-0.15, Plg=2, Azm=200; (P) Val=-5.36, Plg=19, Azm=109; Best double couple: Mo=5.4*10**16 Nm; NP1: Strike=196, Dip=26, Slip=86; NP2: Strike=21, Dip=64, Slip=92."
1120301756000,-1.286,69.571,17.0,4.5,,C,1.3,76,24,CARLSBERG RIDGE
1101703812900,-3.601,135.386,10.0,4.2,,A,1.1,106,22,"PAPUA, INDONESIA"
1160928433400,29.225,131.999,10.0,4.2,,A,0.9,133,18,SOUTHEAST OF THE RYUKYU ISLANDS
1079936606100,-23.317,-64.549,20.0,4.2,,B,1.5,86,13,"SALTA, ARGENTINA"
1000117365799,-56.511,-141.892,10.0,4.9,,,1.0,86,21,"PACIFIC-ANTARCTIC RIDGE. MW 5.1 (HRV). Centroid, Moment Tensor (HRV): Centroid origin time 10:22:52.9; Lat 56.58 S; Lon 141.64 W; Dep 15.0 km Fix; Half-duration 1.0 sec; Principal axes (scale 10**16 Nm): (T) Val=3.75, Plg=0, Azm=142; (N) Val=1.46, Plg=0, Azm=52; (P) Val=-5.22, Plg=90, Azm=180; Best double couple: Mo=4.5*10**16 Nm; NP1: Strike=232, Dip=45, Slip=-90; NP2: Strike=52, Dip=45, Slip=-90."
1244790610000,12.954,124.344,105.0,4.5,,A,1.2,97,53,"SAMAR, PHILIPPINES. Felt (II PIVS) at Legaspi and Sorsogon, Luzon."
1167047589400,-56.86,-24.212,10.0,5.1,,A,0.9,71,23,SOUTH SANDWICH ISLANDS REGION
1229543642100,-2.28,99.86,35.0,4.2,,C,1.1,218,10,"KEPULAUAN MENTAWAI REGION, INDONESIA"
1232491504799,10.061,-85.51,54.0,4.5,,A,0.8,146,29,COSTA RICA
943573933900,-6.326,147.9,84.0,4.6,,,1.3,,25,"EASTERN NEW GUINEA REG., P.N.G."
821414290800,-20.851,-67.245,214.0,4.3,,,1.3,,27,SOUTHERN BOLIVIA
1346816730199,24.047,122.422,30.0,4.4,,A,1.0,89,45,TAIWAN REGION. ML 4.7 (TAP). Recorded (2 TAP) in Yilan and (1 TAP) in Hualien and Taitung.
1128428605100,5.559,94.277,45.0,5.3,4.3,A,0.7,43,212,"NORTHERN SUMATRA, INDONESIA. MW 5.0 (HRV). Felt (III) at Banda Aceh. Centroid, Moment Tensor (HRV): Centroid origin time 12:23:26.9; Lat 5.37 N; Lon 94.14 E; Dep 41.1 km; Half- duration 0.8 sec; Principal axes (scale 10**16 Nm): (T) Val=3.81, Plg=72, Azm=34; (N) Val=0.37, Plg=5, Azm=139; (P) Val=-4.19, Plg=17, Azm=231; Best double couple: Mo=4.0*10**16 Nm; NP1: Strike=328, Dip=28, Slip=100; NP2: Strike=137, Dip=62, Slip=85."
1353121889100,-36.905,-95.964,10.0,4.5,,B,1.4,161,63,WEST CHILE RISE
978088869900,-22.957,-66.716,220.0,3.9,,,1.1,116,15,"JUJUY PROVINCE, ARGENTINA"
775460547600,52.343,-168.342,22.0,5.4,4.5,,1.1,,277,"FOX ISLANDS, ALEUTIAN ISLANDS. Mw 5.3 (HRV). ML 5.0 (PMR). Ms 4.1 (BRK)."
1323966473500,-55.38,-28.39,39.0,4.7,,B,1.0,71,24,SOUTH SANDWICH ISLANDS REGION
905945336100,-3.242,-79.348,104.0,4.9,,,0.8,,90,NEAR COAST OF ECUADOR
847915753800,9.933,126.292,33.0,4.4,,,0.9,,11,"MINDANAO, PHILIPPINE ISLANDS"
1035306236500,-55.557,-28.87,33.0,5.0,,,0.9,118,15,SOUTH SANDWICH ISLANDS REGION
1154505117299,2.465,95.859,30.0,4.9,,A,0.6,205,21,"SIMEULUE, INDONESIA"
1263979947500,16.877,-94.478,104.0,4.9,,A,1.2,39,163,"OAXACA, MEXICO. MW 5.0 (GCMT). MD 4.7 (UNM). Felt (III) at Tuxtla Gutierrez. Also felt at Huatulco. Centroid, Moment Tensor (GCMT): Centroid origin time 09:32:31.4; Lat 17.07 N; Lon 94.61 W; Dep 117.9 km; Half-duration 0.8 sec; Principal axes (scale 10**16 Nm): (T) Val=3.72, Plg=13, Azm=63; (N) Val=-0.09, Plg=63, Azm=305; (P) Val=-3.63, Plg=23, Azm=159; Best double couple: Mo=3.7*10**16 Nm; NP1: Strike=199, Dip=64, Slip=-7; NP2: Strike=292, Dip=84, Slip=-154."
1166691066500,-18.37,174.86,517.0,3.8,,C,0.3,142,7,FIJI REGION
1375072669700,-42.667,172.647,9.0,4.3,,,,,29,"SOUTH ISLAND OF NEW ZEALAND. <WEL>. MW 4.5 (RMT). ML 4.7 (WEL). Moment Tensor (RMT): Dep 8 km; Principal axes (scale 10**15 Nm): (T) Val=5.58, Plg=28, Azm=50; (N) Val=1.84, Plg=39, Azm=166; (P) Val=-7.42, Plg=38, Azm=295; Best double couple: Mo=6.7*10**15 Nm; NP1: Strike=88, Dip=40, Slip=-171; NP2: Strike=351, Dip=84, Slip=-51."
1068825239899,24.019,121.876,33.0,4.7,,,0.9,133,37,"TAIWAN. ML 5.1 (TAP). Recorded (3 TAP) in Hua-lien, I- lan and T'ao-yuan Counties; (2 TAP) at Su-ao; (1 TAP) in Chang-hua, Chia-i, Miao-li, Nan-t'ou, T'ai-chung and T'ai-pei Counties."
1101658661899,-3.39,135.43,10.0,4.1,,C,1.4,165,12,"PAPUA, INDONESIA"
1185003047100,-5.454,151.725,35.0,4.4,,B,0.7,84,14,"NEW BRITAIN REGION, PAPUA NEW GUINEA"
979324560500,30.63,141.07,33.0,4.1,,,0.8,159,7,"SOUTHEAST OF HONSHU, JAPAN"
1030693509800,-11.816,166.659,123.0,4.3,,,1.4,162,15,SANTA CRUZ ISLANDS
1339970803399,52.827,160.888,35.0,4.6,,A,1.2,72,33,"OFF THE EAST COAST OF KAMCHATKA, RUSSIA"
907026101000,-2.961,141.706,33.0,4.1,,,0.9,,15,"NEAR N COAST OF NEW GUINEA, PNG."
1204568944299,14.211,56.639,10.0,3.6,,B,0.6,117,13,OWEN FRACTURE ZONE REGION
1078374576799,-4.222,152.744,54.0,4.4,,B,1.0,111,17,"NEW BRITAIN REGION, PAPUA NEW GUINEA"
844560858600,-26.16,-177.17,100.0,4.5,,,0.8,,12,SOUTH OF FIJI ISLANDS
1040832337700,-22.247,-67.174,184.0,3.5,,,0.7,95,10,CHILE-BOLIVIA BORDER REGION
1334145564500,1.938,92.16,10.0,4.5,,B,1.4,175,14,OFF THE WEST COAST OF NORTHERN SUMATRA
922625453500,38.138,20.193,10.0,3.9,,,1.2,,33,"GREECE. ML 4.2 (TIR), 3.8 (PDG), 3.7 (ATH)."
1235693485899,-57.831,-25.904,35.0,4.6,,B,0.7,99,19,SOUTH SANDWICH ISLANDS REGION
1224682722100,26.55,54.92,14.0,4.0,,,,,16,SOUTHERN IRAN. <THR>. ML 3.5 (THR).
897160592899,22.201,125.564,33.0,3.7,,,1.1,,13,SOUTHEAST OF TAIWAN
1195741304500,-5.8,147.0,48.0,3.8,,C,1.4,153,13,"EASTERN NEW GUINEA REG, PAPUA NEW GUINEA"
1094474579299,-55.372,-28.976,10.0,6.0,6.5,A,1.1,26,233,"SOUTH SANDWICH ISLANDS REGION. MW 6.9 (GS), 6.8 (HRV). Moment Tensor (GS): Dep 5 km; Principal axes (scale 10**19 Nm): (T) Val=2.69, Plg=47, Azm=246; (N) Val=-0.44, Plg=4, Azm=152; (P) Val=-2.25, Plg=43, Azm=59; Best double couple: Mo=2.5*10**19 Nm; NP1: Strike=89, Dip=4, Slip=26; NP2: Strike=332, Dip=88, Slip=94. Centroid, Moment Tensor (HRV): Centroid origin time 12:43:07.6; Lat 55.43 S; Lon 28.79 W; Dep 12.0 km Bdy; Half-duration 5.7 sec; Principal axes (scale 10**19 Nm): (T) Val=1.50, Plg=57, Azm=247; (N) Val=0.34, Plg=13, Azm=136; (P) Val=-1.84, Plg=29, Azm=38; Best double couple: Mo=1.7*10**19 Nm; NP1: Strike=95, Dip=20, Slip=47; NP2: Strike=319, Dip=76, Slip=104. Scalar Moment (PPT): Mo=2.0*10**19 Nm."
1156895270200,25.557,123.373,11.0,4.4,,C,1.9,98,10,NORTHEAST OF TAIWAN
