time,lat,long,depth,mag_mb,mag_ms,quality,sd,gap,num_stations,comments
1225295320399,38.09,141.638,84.0,5.0,,A,0.7,48,206,"NEAR THE EAST COAST OF HONSHU, JAPAN. MW 5.1 (GCMT), 5.0 (NIED). Recorded (4 JMA) in Miyagi; (3 JMA) in Fukushima, Iwate and Yamagata; (2 JMA) in Akita, Aomori, Ibaraki and Tochigi; (1 JMA) in Chiba, Gumma, Niigata, Saitama and Tokyo. Centroid, Moment Tensor (GCMT): Centroid origin time 15:48:43.2; Lat 38.15 N; Lon 141.68 E; Dep 94.1 km; Half-duration 0.9 sec; Principal axes (scale 10**16 Nm): (T) Val=6.31, Plg=21, Azm=293; (N) Val=-1.53, Plg=32, Azm=189; (P) Val=-4.78, Plg=50, Azm=51; Best double couple: Mo=5.6*10**16 Nm; NP1: Strike=65, Dip=37, Slip=-28; NP2: Strike=179, Dip=73, Slip=-123. Moment Tensor (NIED): Dep 92 km; Principal axes: (T) Plg=0, Azm=0; (N) Plg=0, Azm=0; (P) Plg=0, Azm=0; Best double couple: Mo=4.4*10**16 Nm; NP1: Strike=186, Dip=67, Slip=-123; NP2: Strike=65, Dip=39, Slip=-38."
1333202085600,15.803,122.203,35.0,4.3,,B,1.4,124,16,"PHILIPPINE ISLANDS REGION. Felt (III PIVS) at Baler, Maria Aurora, Palayan City and San Luis; (I PIVS) at Quezon City, Luzon."
917394570000,42.028,47.976,33.0,4.1,,,1.3,,22,EASTERN CAUCASUS. Felt (III) at Derbent.
1163564751200,-6.374,151.12,10.0,4.5,,B,0.5,273,11,"NEW BRITAIN REGION, PAPUA NEW GUINEA"
1224266169500,14.152,-92.827,16.0,3.8,,,,,20,"OFFSHORE CHIAPAS, MEXICO. <UNM>. MD 4.4 (UNM)."
1190946452200,-21.251,169.329,10.0,4.6,,B,1.1,131,25,SOUTHEAST OF THE LOYALTY ISLANDS
1351192249799,28.66,128.694,13.0,4.7,,B,1.1,77,27,"RYUKYU ISLANDS, JAPAN. Recorded (1 JMA) on Amami-oshima."
831549636799,51.646,-173.224,33.0,4.4,,,1.1,,87,"ANDREANOF ISLANDS, ALEUTIAN IS."
877321432399,-5.27,151.08,33.0,4.2,,,1.0,,6,"NEW BRITAIN REGION, P.N.G."
825500650900,1.756,126.048,116.0,6.2,,,1.2,,435,"NORTHERN MOLUCCA SEA. Mw 6.4 (GS), 6.4 (HRV). Me 6.2 (GS). mb 6.1 (BRK). Mo=6.4*10**18 Nm (PPT). Felt at Biak, Manado and on Ternate, Indonesia. Depth from broadband displacement seismograms."
898542664700,-11.196,114.571,33.0,4.2,,,1.0,,7,"SOUTH OF BALI, INDONESIA"
1219403096500,8.321,-82.801,54.0,5.0,,A,1.1,70,167,"PANAMA-COSTA RICA BORDER REGION. MW 5.0 (GCMT). Felt at Dolega and Gualaca, Panama. Also felt at Coto Brus, Costa Rica. Centroid, Moment Tensor (GCMT): Centroid origin time 11:04:57.5; Lat 8.36 N; Lon 82.75 W; Dep 27.5 km; Half- duration 0.8 sec; Principal axes (scale 10**16 Nm): (T) Val=3.89, Plg=78, Azm=300; (N) Val=0.34, Plg=12, Azm=132; (P) Val=-4.24, Plg=2, Azm=42; Best double couple: Mo=4.1*10**16 Nm; NP1: Strike=120, Dip=44, Slip=73; NP2: Strike=323, Dip=49, Slip=106."
1147470764500,-21.4,-174.634,50.0,5.0,,A,0.9,124,75,"TONGA. MW 4.9 (HRV). Centroid, Moment Tensor (HRV): Centroid origin time 21:52:43.7; Lat 21.58 S; Lon 173.83 W; Dep 22.0 km; Half-duration 0.7 sec; Principal axes (scale 10**16 Nm): (T) Val=3.05, Plg=65, Azm=314; (N) Val=-0.06, Plg=8, Azm=206; (P) Val=-3.00, Plg=24, Azm=113; Best double couple: Mo=3.0*10**16 Nm; NP1: Strike=186, Dip=22, Slip=68; NP2: Strike=29, Dip=69, Slip=99."
1225120741000,47.031,155.673,35.0,4.3,,B,1.3,104,27,EAST OF THE KURIL ISLANDS
769365133400,71.672,-12.136,10.0,4.6,,,1.3,,41,JAN MAYEN ISLAND REGION
1099034145500,10.054,93.711,20.0,4.0,,B,0.8,179,11,"ANDAMAN ISLANDS, INDIA REGION"
1293590216100,27.001,143.884,10.0,4.4,,A,1.0,102,41,"BONIN ISLANDS, JAPAN REGION"
977285913100,11.818,144.877,33.0,4.5,,,1.0,126,22,SOUTH OF MARIANA ISLANDS
1344383373399,-15.397,167.548,124.0,4.3,,B,0.7,143,21,VANUATU
1104306404600,4.379,93.637,32.0,5.0,,B,1.0,71,63,OFF THE WEST COAST OF NORTHERN SUMATRA
1055176842700,-5.617,150.681,33.0,4.4,,,0.9,128,13,"NEW BRITAIN REGION, PAPUA NEW GUINEA"
1171615693699,2.32,127.387,10.0,4.5,,B,1.1,136,11,MOLUCCA SEA
1177258557799,69.678,-144.735,10.0,4.0,,,,,33,"NORTHERN ALASKA. <AEIC>. ML 3.8 (AEIC), 3.7 (PGC)."
1059853682100,-28.996,-69.89,113.0,4.2,,,1.3,91,29,CHILE-ARGENTINA BORDER REGION
1275020663000,-13.86,166.657,22.0,4.6,,C,0.8,152,30,VANUATU
1106945878200,7.973,93.744,30.0,4.5,,B,1.0,181,13,"NICOBAR ISLANDS, INDIA REGION"
1171893066799,59.524,-29.645,10.0,4.4,,A,0.9,133,42,REYKJANES RIDGE
1166223659200,51.452,157.014,139.0,4.5,,A,0.7,110,65,"NEAR THE EAST COAST OF KAMCHATKA, RUSSIA"
1299939714000,39.387,142.688,50.0,4.6,,A,1.0,122,74,"NEAR THE EAST COAST OF HONSHU, JAPAN"
940945598700,37.937,21.196,10.0,4.4,,,1.3,,57,SOUTHERN GREECE. Felt in the Killini area.
1268890634900,-34.288,-71.963,35.0,4.5,,A,0.8,116,35,"LIBERTADOR O'HIGGINS, CHILE. ML 4.5 (GUC). Felt (III) at Pichilemu and (II) at Santiago and Talca."
970919860899,-9.974,119.378,33.0,5.8,5.6,,1.2,32,217,"SUMBA REGION, INDONESIA. Mw 5.9 (HRV), 5.8 (GS). Me 5.6 (GS). Felt (V) at Waingapu. Also felt at Waikabubak. Broadband Source Parameters (GS): Dep 21; NP1: Strike=90, Dip=75, Slip=90; NP2: Strike=270, Dip=15, Slip=90; Radiated energy 5.3*10**12 Nm. Moment Tensor (GS): Dep 15; Principal axes (scale 10**17 Nm): (T) Val=6.34, Plg=52, Azm=20; (N) Val=-0.12, Plg=17, Azm=267; (P) Val=-6.23, Plg=33, Azm=165; Best double couple: Mo=6.3*10**17 Nm; NP1: Strike=208, Dip=20, Slip=30; NP2: Strike=90, Dip=80, Slip=107. Centroid, Moment Tensor (HRV): Centroid origin time 11:57:47.1; Lat 10.20 S; Lon 119.38 E; Dep 27.0 Bdy; Half-duration 2.6 sec; Principal axes (scale 10**17 Nm): (T) Val=5.89, Plg=74, Azm=349; (N) Val=2.14, Plg=3, Azm=91; (P) Val=-8.03, Plg=15, Azm=182; Best double couple: Mo=7.0*10**17 Nm; NP1: Strike=277, Dip=30, Slip=97; NP2: Strike=89, Dip=60, Slip=86."
1006308779600,-22.637,169.545,33.0,4.4,,,1.0,131,28,SOUTHEAST OF LOYALTY ISLANDS
1135347106399,29.284,130.192,80.0,3.8,,B,1.3,149,12,"RYUKYU ISLANDS, JAPAN"
940043738299,-45.129,-174.645,10.0,5.0,5.2,,1.1,,43,"CHATHAM ISLANDS REGION. Mw 5.3 (HRV). Centroid, Moment Tensor (HRV): Centroid origin time 03:15:47.0; Lat 44.82 S; Lon 174.60 W; Dep 15.0 Fix; Half- duration 1.1 sec; Principal axes (scale 10**17 Nm): (T) Val=1.15, Plg=65, Azm=177; (N) Val=-0.22, Plg=25, Azm=341; (P) Val=-0.93, Plg=6, Azm=74; Best double couple: Mo=1.0*10**17 Nm; NP1: Strike=189, Dip=45, Slip=126; NP2: Strike=323, Dip=56, Slip=60."
1164269206000,52.02,179.47,193.0,3.9,,C,1.1,162,7,"RAT ISLANDS, ALEUTIAN ISLANDS, ALASKA"
1347641565799,-6.987,149.947,63.0,4.0,,B,0.6,208,11,"NEW BRITAIN REGION, PAPUA NEW GUINEA"
1100125356399,-15.23,-178.36,300.0,3.7,,C,1.4,161,12,FIJI REGION
1045634441500,53.481,-164.628,10.0,3.4,,,1.2,166,12,"UNIMAK ISLAND REGION, ALASKA"
1195559191300,32.665,140.669,70.0,5.2,,A,0.7,40,242,"IZU ISLANDS, JAPAN REGION. MW 5.0 (GCMT), 5.0 (NIED). Recorded (2 JMA) on Hachijo-jima and (1 JMA) on Aoga- shima, Kozu-shima, Mikura-jima, Miyake-jima and Nii- jima. Also recorded (1 JMA) in Chiba, Kanagawa, Shizuoka and Tokyo Prefectures, Honshu. Centroid, Moment Tensor (GCMT): Centroid origin time 11:46:31.2; Lat 32.68 N; Lon 141.01 E; Dep 42.2 km; Half-duration 0.8 sec; Principal axes (scale 10**16 Nm): (T) Val=3.85, Plg=64, Azm=152; (N) Val=-0.13, Plg=23, Azm=360; (P) Val=-3.72, Plg=11, Azm=265; Best double couple: Mo=3.8*10**16 Nm; NP1: Strike=328, Dip=40, Slip=51; NP2: Strike=194, Dip=60, Slip=117. Moment Tensor (NIED): Dep 56 km; Principal axes: (T) Plg=0, Azm=0; (N) Plg=0, Azm=0; (P) Plg=0, Azm=0; Best double couple: Mo=3.5*10**16 Nm; NP1: Strike=323, Dip=54, Slip=62; NP2: Strike=186, Dip=45, Slip=123."
971577334000,-5.36,153.76,238.0,3.9,,,1.5,155,8,"NEW IRELAND REGION, P.N.G."
1307804036000,-6.43,148.774,46.0,4.4,,B,0.9,124,18,"NEW BRITAIN REGION, PAPUA NEW GUINEA"
882324325399,-18.38,-177.96,600.0,3.7,,,1.1,,11,FIJI ISLANDS REGION
1160594181600,35.179,-4.739,0.0,3.6,,,,,49,STRAIT OF GIBRALTAR. <MDD>. mbLg 2.7 (MDD).
