time,lat,long,depth,mag_mb,mag_ms,quality,sd,gap,num_stations,comments
799705790600,27.225,140.036,485.0,4.1,,,0.5,,18,BONIN ISLANDS REGION
949042877100,21.66,143.172,311.0,3.9,,,1.0,,13,MARIANA ISLANDS REGION
1175453599199,-15.34,-173.2,10.0,4.4,,C,1.4,140,13,TONGA
852200299399,-23.989,-66.721,200.0,4.2,,,0.8,,20,"JUJUY PROVINCE, ARGENTINA"
1215831797300,36.374,141.406,29.0,4.5,,A,0.7,127,49,"NEAR THE EAST COAST OF HONSHU, JAPAN. MW 4.3 (NIED). Recorded (1 JMA) in Ibaraki and Tochigi. Moment Tensor (NIED): Dep 35 km; Principal axes: (T) Plg=0, Azm=0; (N) Plg=0, Azm=0; (P) Plg=0, Azm=0; Best double couple: Mo=3.5*10**15 Nm; NP1: Strike=28, Dip=73, Slip=95; NP2: Strike=192, Dip=18, Slip=75."
969356438899,-10.88,164.233,33.0,4.8,,,1.3,100,22,SANTA CRUZ ISLANDS REGION
1136455513000,29.553,130.236,48.0,4.3,,B,1.1,133,12,"RYUKYU ISLANDS, JAPAN"
1153240913600,-22.212,-179.435,600.0,3.9,,B,0.9,136,22,SOUTH OF THE FIJI ISLANDS
1099359781899,-6.06,146.4,60.0,4.1,,C,0.8,145,12,"EASTERN NEW GUINEA REG, PAPUA NEW GUINEA"
1300182066299,35.744,140.921,35.0,4.2,,B,1.3,118,22,"NEAR THE EAST COAST OF HONSHU, JAPAN. Recorded (3 JMA) in Ibaraki."
874564904700,71.057,-6.675,10.0,4.3,,,1.4,,27,JAN MAYEN ISLAND REGION
1108195838000,48.298,154.41,41.0,5.0,4.4,A,0.7,86,214,"KURIL ISLANDS. MW 4.9 (HRV). Centroid, Moment Tensor (HRV): Centroid origin time 08:10:42.4; Lat 48.24 N; Lon 154.69 E; Dep 41.9 km; Half-duration 0.7 sec; Principal axes (scale 10**16 Nm): (T) Val=2.22, Plg=8, Azm=129; (N) Val=0.32, Plg=9, Azm=220; (P) Val=-2.53, Plg=78, Azm=357; Best double couple: Mo=2.4*10**16 Nm; NP1: Strike=209, Dip=38, Slip=-104; NP2: Strike=47, Dip=53, Slip=-79."
969275171000,-9.024,118.984,117.0,4.4,,,1.1,124,18,"SUMBAWA REGION, INDONESIA"
1112744486500,-22.288,-68.778,117.0,4.2,,,,,9,"ANTOFAGASTA, CHILE. <GUC>."
834974393799,51.492,-178.823,10.0,3.7,,,0.9,,16,"ANDREANOF ISLANDS, ALEUTIAN IS."
829883830500,-17.744,-179.886,612.0,4.7,,,0.9,,120,FIJI ISLANDS REGION
1106865224899,42.64,144.99,84.0,4.1,,C,0.5,187,14,"HOKKAIDO, JAPAN REGION. Recorded (1 JMA) in eastern Hokkaido."
1132678502700,36.37,70.91,199.0,3.6,,C,0.6,201,12,"HINDU KUSH REGION, AFGHANISTAN"
821140916000,11.96,145.26,33.0,4.3,,,1.0,,9,SOUTH OF MARIANA ISLANDS
1210374584600,35.523,81.727,10.0,3.6,,A,1.0,136,22,XINJIANG-XIZANG BORDER REGION
1212315371599,-4.624,129.612,10.0,4.6,,A,1.3,57,37,BANDA SEA. Felt (III) in the Kepulauan Banda.
1300609110600,-14.748,167.427,178.0,4.5,,B,1.0,89,18,VANUATU
1348381359700,1.613,-30.685,10.0,4.5,,A,0.9,93,25,CENTRAL MID-ATLANTIC RIDGE
1176402289000,-61.828,160.96,10.0,5.3,5.8,B,1.4,36,73,"BALLENY ISLANDS REGION. MW 6.0 (GS), 6.0 (GCMT). Moment Tensor (GS): Dep 28 km; Principal axes (scale 10**18 Nm): (T) Val=1.33, Plg=8, Azm=2; (N) Val=0.04, Plg=76, Azm=127; (P) Val=-1.37, Plg=11, Azm=270; Best double couple: Mo=1.3*10**18 Nm; NP1: Strike=46, Dip=77, Slip=-178; NP2: Strike=316, Dip=88, Slip=-13. Centroid, Moment Tensor (GCMT): Centroid origin time 18:24:54.0; Lat 61.72 S; Lon 161.20 E; Dep 12.5 km Fix; Half-duration 2.4 sec; Principal axes (scale 10**18 Nm): (T) Val=1.21, Plg=8, Azm=185; (N) Val=0.00, Plg=80, Azm=327; (P) Val=-1.21, Plg=6, Azm=94; Best double couple: Mo=1.2*10**18 Nm; NP1: Strike=230, Dip=81, Slip=179; NP2: Strike=320, Dip=89, Slip=9."
1308822121100,1.826,126.465,77.0,4.6,,A,0.8,53,51,MOLUCCA SEA
1022830800400,52.243,170.503,33.0,4.3,,,1.0,138,41,"NEAR ISLANDS, ALEUTIAN ISLANDS, ALASKA"
1278969691699,-26.44,-177.295,103.0,4.7,,B,1.0,133,25,SOUTH OF THE FIJI ISLANDS
1168529469099,-5.913,151.583,10.0,4.1,,B,0.7,230,10,"NEW BRITAIN REGION, PAPUA NEW GUINEA"
1119969715700,24.821,-112.206,10.0,4.5,,B,1.3,209,18,"OFFSHORE BAJA CALIFORNIA SUR, MEXICO"
823823871200,5.905,125.832,122.0,4.8,,,1.1,,46,"MINDANAO, PHILIPPINE ISLANDS"
1107010833700,7.956,93.823,30.0,4.8,,A,0.9,76,28,"NICOBAR ISLANDS, INDIA REGION"
867094293799,28.01,51.944,33.0,4.4,,,0.8,,49,SOUTHERN IRAN
1303622899000,-39.103,-70.963,156.0,4.3,,B,1.1,157,11,"NEUQUEN, ARGENTINA"
832096343100,-17.875,-178.55,613.0,4.4,,,0.9,,27,FIJI ISLANDS REGION
1217558506399,31.115,103.34,10.0,4.0,,B,1.4,104,12,"EASTERN SICHUAN, CHINA"
840437714300,55.655,161.052,100.0,4.1,,,0.8,,26,NEAR EAST COAST OF KAMCHATKA
1224307438500,22.594,143.516,81.0,4.5,,B,0.6,81,18,"VOLCANO ISLANDS, JAPAN REGION"
1272107310100,2.617,96.989,35.0,4.3,,A,1.0,156,36,"SIMEULUE, INDONESIA"
1111706734000,34.068,142.422,45.0,4.2,,B,1.0,124,30,"OFF THE EAST COAST OF HONSHU, JAPAN"
1233182877200,-17.616,-178.472,537.0,4.7,,B,1.0,122,47,FIJI REGION
1023312671699,-22.924,-178.112,364.0,4.7,,,0.9,139,21,SOUTH OF THE FIJI ISLANDS
999223977600,-36.932,-179.686,34.0,4.4,,,1.5,192,15,"EAST OF NORTH ISLAND, N.Z. ML 4.5 (WEL)."
877622956199,-17.673,-178.854,550.0,4.5,,,0.8,,55,FIJI ISLANDS REGION
835589373399,50.974,-176.372,33.0,4.3,,,1.0,,25,"ANDREANOF ISLANDS, ALEUTIAN IS."
1127215494600,-17.539,-69.311,165.0,4.0,,B,1.3,114,6,"LA PAZ, BOLIVIA"
1196294260899,41.998,83.701,10.0,3.6,,A,1.2,95,16,"SOUTHERN XINJIANG, CHINA"
888402597200,53.789,-35.301,10.0,4.6,,,1.1,,28,NORTH ATLANTIC OCEAN
1241052289299,-7.283,120.187,538.0,4.8,,A,0.9,45,74,FLORES SEA
1375205500500,13.279,-89.588,65.0,4.4,,A,1.0,120,31,"OFFSHORE EL SALVADOR. MD 4.5 (SNET), 4.0 (UNM). Felt (I) in Sonsonate."
1220972404599,53.771,161.13,22.0,4.7,,B,1.1,110,57,"OFF THE EAST COAST OF KAMCHATKA, RUSSIA"
