time,lat,long,depth,mag_mb,mag_ms,quality,sd,gap,num_stations,comments
989356393099,35.329,87.897,33.0,3.9,,,1.0,112,18,XIZANG
1085358537799,10.434,-86.219,47.0,4.3,,A,1.1,201,44,OFF THE COAST OF COSTA RICA. MD 4.4 (CASC).
940766437100,11.333,139.468,33.0,4.4,,,0.9,,10,WESTERN CAROLINE ISLANDS
1181071015200,25.154,141.18,156.0,4.6,,A,1.0,46,43,"VOLCANO ISLANDS, JAPAN REGION. MW 4.7 (NIED). Moment Tensor (NIED): Dep 125 km; Principal axes: (T) Plg=0, Azm=0; (N) Plg=0, Azm=0; (P) Plg=0, Azm=0; Best double couple: Mo=1.5*10**16 Nm; NP1: Strike=14, Dip=74, Slip=81; NP2: Strike=224, Dip=18, Slip=119."
1186337802200,1.025,97.276,30.0,4.0,,B,0.7,208,10,"NIAS REGION, INDONESIA"
776263982799,-17.72,-178.89,573.0,4.3,,,1.0,,17,FIJI ISLANDS REGION
1314930628500,33.235,47.578,29.0,4.3,,,,,80,WESTERN IRAN. <TEH>. mbLg 3.9 (TEH). ML 3.9 (THR).
773704419399,-10.773,113.138,33.0,4.6,,,0.9,,8,"SOUTH OF JAWA, INDONESIA"
1053573243799,37.08,3.635,10.0,5.4,4.7,,1.1,61,377,"WESTERN MEDITERRANEAN SEA. MW 5.1 (HRV). ML 4.7 (LDG). Centroid, Moment Tensor (HRV): Centroid origin time 03:14:10.4; Lat 37.23 N; Lon 3.40 E; Dep 15.0 km Fix; Half-duration 0.8 sec; Principal axes (scale 10**16 Nm): (T) Val=5.76, Plg=59, Azm=82; (N) Val=-1.41, Plg=13, Azm=194; (P) Val=-4.35, Plg=28, Azm=291; Best double couple: Mo=5.1*10**16 Nm; NP1: Strike=51, Dip=21, Slip=128; NP2: Strike=191, Dip=74, Slip=77."
912017125699,-7.859,158.622,48.0,5.9,6.0,,0.9,,298,"SOLOMON ISLANDS. Mw 6.2 (GS), 6.2 (HRV). Me 5.9 (GS). Broadband Source Parameters (GS): Dep 34; NP1: Strike=85, Dip=80, Slip=-85; NP2: Strike=238, Dip=11, Slip=-116; Radiated energy 1.5*10**13 Nm. Moment Tensor (GS): Dep 41; Principal axes (scale 10**18 Nm): (T) Val=2.48, Plg=21, Azm=174; (N) Val=-0.48, Plg=23, Azm=273; (P) Val=-1.99, Plg=58, Azm=45; Best double couple: Mo=2.2*10**18 Nm; NP1: Strike=229, Dip=31, Slip=-138; NP2: Strike=102, Dip=70, Slip=-66. Centroid, Moment Tensor (HRV): Centroid origin time 18:05:30.2; Lat 7.93 S; Lon 158.82 E; Dep 38.2; Half- duration 3.4 sec; Principal axes (scale 10**18 Nm): (T) Val=2.19, Plg=29, Azm=178; (N) Val=-0.18, Plg=11, Azm=275; (P) Val=-2.01, Plg=59, Azm=23; Best double couple: Mo=2.1*10**18 Nm; NP1: Strike=240, Dip=19, Slip=-126; NP2: Strike=97, Dip=75, Slip=-79."
