time,lat,long,depth,mag_mb,mag_ms,quality,sd,gap,num_stations,comments
1199493460000,26.9,54.9,24.0,4.6,,,,,101,SOUTHERN IRAN. <TEH>. mbLg 4.3 (TEH). ML 4.0 (THR).
1138595045799,-15.788,-172.846,35.0,4.6,,B,1.6,158,7,SAMOA ISLANDS REGION
1149845465200,-25.481,179.728,497.0,4.6,,A,1.0,76,69,SOUTH OF THE FIJI ISLANDS
929806580000,-24.083,179.539,600.0,4.1,,,0.5,,13,SOUTH OF FIJI ISLANDS
1297594532000,-36.634,-73.256,7.0,4.5,,,,,10,"OFFSHORE BIO-BIO, CHILE. <GUC>. ML 4.0 (GUC). Felt (III) at Arauco, Concepcion, Coronel, Hualpencillo, Hualqui, Penco, San Pedro, Talcahuano and Tome."
899078557799,14.2,121.77,33.0,4.3,,,0.8,,9,"LUZON, PHILIPPINE ISLANDS"
993384872899,-17.057,-72.139,35.0,4.3,,,0.7,149,8,NEAR COAST OF PERU
893592241100,-49.667,122.662,10.0,4.1,,,1.2,,11,SOUTH OF AUSTRALIA
1301138136600,-14.025,-14.54,10.0,4.1,,A,1.0,89,20,SOUTHERN MID-ATLANTIC RIDGE
1296895042399,-14.158,166.568,43.0,5.0,,A,0.8,112,77,"VANUATU. MW 5.0 (GCMT). Centroid, Moment Tensor (GCMT): Centroid origin time 08:37:21.1; Lat 14.26 S; Lon 166.45 E; Dep 18.6 km; Half-duration 0.8 sec; Principal axes (scale 10**16 Nm): (T) Val=4.23, Plg=71, Azm=322; (N) Val=-0.70, Plg=16, Azm=113; (P) Val=-3.53, Plg=9, Azm=205; Best double couple: Mo=3.9*10**16 Nm; NP1: Strike=314, Dip=39, Slip=117; NP2: Strike=101, Dip=56, Slip=70."
994545405600,-17.607,-72.092,33.0,4.8,,,1.1,95,68,NEAR COAST OF PERU
1241221120200,17.046,-99.683,44.0,4.5,,,,,129,"GUERRERO, MEXICO. <UNM>. MD 4.7 (UNM)."
1290701733899,-22.742,171.449,58.0,5.0,,A,1.0,76,81,"SOUTHEAST OF THE LOYALTY ISLANDS. MW 5.0 (GCMT). Centroid, Moment Tensor (GCMT): Centroid origin time 16:15:34.3; Lat 22.82 S; Lon 171.38 E; Dep 23.2 km; Half-duration 0.7 sec; Principal axes (scale 10**16 Nm): (T) Val=3.29, Plg=79, Azm=34; (N) Val=0.36, Plg=5, Azm=277; (P) Val=-3.65, Plg=10, Azm=186; Best double couple: Mo=3.5*10**16 Nm; NP1: Strike=269, Dip=36, Slip=81; NP2: Strike=100, Dip=55, Slip=96."
976581021600,13.005,144.556,33.0,4.5,,,1.1,131,17,"MARIANA ISLANDS. Felt at Agana, Guam."
1214769101399,31.524,103.333,10.0,4.4,,A,1.1,121,15,"EASTERN SICHUAN, CHINA"
1211743105699,56.087,-153.78,22.0,5.5,6.0,A,0.9,62,468,"KODIAK ISLAND REGION, ALASKA. MW 6.0 (GS), 5.9 (UCMT), 5.9 (GCMT). ME 5.4 (GS). Broadband Source Parameters (GS): Dep 22 km; Fault plane solution: NP1: Strike=60, Dip=85, Slip=50; NP2: Strike=324, Dip=40, Slip=172; Rupture duration 8.0 sec; Radiated energy 3.3*10**12 Nm. Centroid, Moment Tensor (UCMT): Centroid origin time 19:18:55.2; Lat 56.06 N; Lon 153.55 W; Dep 22.0 km; Principal axes (scale 10**17 Nm): (T) Val=8.20, Plg=56, Azm=312; (N) Val=-0.43, Plg=3, Azm=47; (P) Val=-7.77, Plg=32, Azm=139; Best double couple: Mo=8.0*10**17 Nm; NP1: Strike=47, Dip=78, Slip=87; NP2: Strike=242, Dip=12, Slip=105. Moment Tensor (GS): Dep 21 km; Principal axes (scale 10**18 Nm): (T) Val=0.98, Plg=51, Azm=291; (N) Val=0.25, Plg=21, Azm=52; (P) Val=-1.23, Plg=29, Azm=155; Best double couple: Mo=1.1*10**18 Nm; NP1: Strike=47, Dip=78, Slip=68; NP2: Strike=291, Dip=25, Slip=151. Centroid, Moment Tensor (GCMT): Centroid origin time 19:18:28.9; Lat 55.59 N; Lon 153.27 W; Dep 14.8 km Fix; Half-duration 2.1 sec; Principal axes (scale 10**17 Nm): (T) Val=8.24, Plg=59, Azm=332; (N) Val=0.43, Plg=2, Azm=239; (P) Val=-8.68, Plg=31, Azm=147; Best double couple: Mo=8.5*10**17 Nm; NP1: Strike=230, Dip=14, Slip=81; NP2: Strike=59, Dip=76, Slip=92."
1122721429100,-61.474,154.249,10.0,5.3,5.7,A,1.4,34,65,"BALLENY ISLANDS REGION. MW 6.0 (HRV), 5.9 (GS). Moment Tensor (GS): Dep 18 km; Principal axes (scale 10**17 Nm): (T) Val=7.89, Plg=11, Azm=10; (N) Val=1.16, Plg=78, Azm=203; (P) Val=-9.05, Plg=2, Azm=101; Best double couple: Mo=8.5*10**17 Nm; NP1: Strike=146, Dip=80, Slip=6; NP2: Strike=55, Dip=84, Slip=170. Centroid, Moment Tensor (HRV): Centroid origin time 11:03:57.6; Lat 61.50 S; Lon 154.21 E; Dep 13.7 km Fix; Half-duration 2.5 sec; Principal axes (scale 10**18 Nm): (T) Val=1.42, Plg=2, Azm=199; (N) Val=-0.10, Plg=82, Azm=302; (P) Val=-1.32, Plg=8, Azm=109; Best double couple: Mo=1.4*10**18 Nm; NP1: Strike=245, Dip=83, Slip=-175; NP2: Strike=154, Dip=86, Slip=-7."
1040644452900,23.169,121.585,10.0,4.7,,,1.3,91,32,"TAIWAN. ML 5.0 (TAP). Felt in southeastern Taiwan. Recorded (4 TAP) in T'ai-tung, (2 TAP) in Hua-lien and (1 TAP) in Chia-i, Kao-hsiung, T'ai-nan and Yun-lin Counties."
1102703889800,-3.346,135.23,10.0,3.9,,B,0.9,172,12,"PAPUA, INDONESIA"
859494727599,24.662,122.245,56.0,4.1,,,0.8,,14,TAIWAN REGION
1302381209699,38.37,146.52,10.0,4.5,,C,1.5,187,18,"OFF THE EAST COAST OF HONSHU, JAPAN"
983751517100,35.841,141.469,33.0,4.4,,,0.9,135,31,"NEAR EAST COAST OF HONSHU, JAPAN"
1371399973099,-15.721,-71.871,10.0,4.9,,A,0.8,90,46,SOUTHERN PERU
1056875749899,-5.63,100.68,38.0,4.7,,,0.9,189,16,"SOUTHWEST OF SUMATRA, INDONESIA"
974347662500,-14.584,166.604,33.0,5.2,4.7,,0.9,63,116,VANUATU ISLANDS
845945968600,-37.81,176.93,150.0,4.9,,,0.9,,8,"NORTH ISLAND, NEW ZEALAND"
1086283543200,64.443,-151.813,10.0,4.1,,,,,80,"CENTRAL ALASKA. <AEIC>. ML 4.0 (AEIC), 4.3 (PMR). Felt (II) at Manley Hot Springs."
890920821600,-4.636,153.093,65.0,4.2,,,0.8,,18,"NEW IRELAND REGION, P.N.G."
1079561268000,18.406,147.282,10.0,4.3,,A,0.8,94,22,MARIANA ISLANDS REGION
1024098554800,45.676,26.519,144.0,3.6,,,0.9,52,33,ROMANIA. Felt in the Vrancea area.
