time,lat,long,depth,mag_mb,mag_ms,quality,sd,gap,num_stations,comments
1329517919700,-26.898,-178.013,205.0,4.4,,A,0.8,56,58,SOUTH OF THE FIJI ISLANDS
1165116706200,-23.4,-174.7,100.0,4.7,,C,0.8,174,9,TONGA REGION
1375089468899,6.898,-73.104,155.0,4.2,,A,0.6,117,34,NORTHERN COLOMBIA
1132148563500,1.325,-28.644,10.0,4.9,,B,1.1,134,12,"CENTRAL MID-ATLANTIC RIDGE. MW 4.8 (HRV). Centroid, Moment Tensor (HRV): Centroid origin time 13:42:46.5; Lat 1.13 N; Lon 28.49 W; Dep 12.0 km Fix; Half-duration 0.6 sec; Principal axes (scale 10**16 Nm): (T) Val=1.82, Plg=18, Azm=39; (N) Val=-0.34, Plg=68, Azm=183; (P) Val=-1.48, Plg=12, Azm=305; Best double couple: Mo=1.7*10**16 Nm; NP1: Strike=81, Dip=69, Slip=176; NP2: Strike=173, Dip=86, Slip=21."
1174767582100,3.72,122.773,561.0,4.5,,B,0.9,164,21,CELEBES SEA
820393567000,-18.61,170.03,39.0,4.6,,,1.3,,9,VANUATU ISLANDS
890796848400,-62.31,149.61,10.0,4.3,,,1.5,,9,BALLENY ISLANDS REGION
1306480313000,0.282,97.687,35.0,4.6,,A,0.9,180,57,"NIAS REGION, INDONESIA"
1310079592399,-2.187,128.311,57.0,4.2,,B,0.8,172,11,"CERAM SEA, INDONESIA"
1038664268099,23.788,123.232,58.0,5.0,,,1.2,105,80,"SOUTHWESTERN RYUKYU ISLANDS, JAPAN. MW 5.1 (HRV). Recorded (1 JMA) on Iriomote-jima. Centroid, Moment Tensor (HRV): Centroid origin time 13:51:03.8; Lat 23.85 N; Lon 123.33 E; Dep 58.2 km Fix; Half-duration 1.0 sec; Principal axes (scale 10**16 Nm): (T) Val=5.28, Plg=5, Azm=330; (N) Val=0.06, Plg=85, Azm=150; (P) Val=-5.34, Plg=0, Azm=60; Best double couple: Mo=5.3*10**16 Nm; NP1: Strike=105, Dip=87, Slip=3; NP2: Strike=15, Dip=87, Slip=177."
1258835665300,-1.661,116.199,44.0,4.4,,A,0.9,107,39,"KALIMANTAN, INDONESIA. Felt (III) at Longikis."
1275751096000,-21.54,-70.018,27.0,4.8,,,,,54,"ANTOFAGASTA, CHILE. <GUC>. ML 5.1 (GUC). Felt (V) at Quillagua; (IV) at Pica and Tocopilla; (III) at Huara, Iquique and Maria Elena; (II) at Calama. Also felt at Antofagasta."
1365335042600,-10.632,165.363,28.0,4.5,,A,1.3,111,30,SANTA CRUZ ISLANDS
1234442758600,4.113,126.779,35.0,4.5,,A,0.6,95,33,"KEPULAUAN TALAUD, INDONESIA"
1360249507700,-11.004,165.661,10.0,5.0,,A,1.1,39,113,SANTA CRUZ ISLANDS
1306189761500,41.568,82.81,8.0,4.5,,C,1.5,213,19,"SOUTHERN XINJIANG, CHINA"
1138197378800,-0.775,124.141,103.0,4.8,,B,1.2,86,42,MOLUCCA SEA
1009477686000,35.307,76.889,33.0,4.2,,,1.1,93,16,EASTERN KASHMIR
1056279604000,50.336,155.14,127.0,4.4,,,0.8,118,83,KURIL ISLANDS
1011186046700,3.321,127.975,33.0,4.8,,,0.9,94,38,"TALAUD ISLANDS, INDONESIA"
863264120500,12.14,-87.514,33.0,4.4,,,1.2,,32,NEAR COAST OF NICARAGUA
1309058573000,-8.054,117.291,200.0,4.1,,B,1.1,139,15,"SUMBAWA REGION, INDONESIA"
1114261532399,-52.074,139.262,10.0,4.5,,B,0.8,163,14,WEST OF MACQUARIE ISLAND
1255613268299,36.989,71.377,94.0,5.0,,A,0.8,54,96,"HINDU KUSH REGION, AFGHANISTAN"
971206662799,22.135,142.743,270.0,4.6,,,0.9,147,23,"VOLCANO ISLANDS, JAPAN REGION"
1324659267600,-43.517,172.826,13.0,3.7,,,,,43,SOUTH ISLAND OF NEW ZEALAND. <WEL>. ML 4.2 (WEL). Felt at Christchurch.
1367863280399,-22.272,-175.793,35.0,4.7,,B,1.3,66,22,TONGA REGION
1334299733399,1.608,90.93,19.0,4.4,,B,0.6,177,24,NORTH INDIAN OCEAN
812938485500,-2.908,-77.983,33.0,4.6,,,1.3,,38,PERU-ECUADOR BORDER REGION
1203864381399,-2.405,99.931,22.0,6.0,6.4,A,1.0,28,429,"KEPULAUAN MENTAWAI REGION, INDONESIA. MW 6.5 (GCMT), 6.2 (GS), 6.2 (UCMT). ME 6.0 (GS). Felt (III) at Padang and (II) at Bengkulu, Sumatra. Also felt (II) in Singapore. Broadband Source Parameters (GS): Dep 22 km; Fault plane solution: NP1: Strike=120, Dip=80, Slip=90; NP2: Strike=300, Dip=10, Slip=90; Rupture duration 7.0 sec; Radiated energy 2.0*10**13 Nm. Two events about two seconds apart. Depth based on first event. Centroid, Moment Tensor (UCMT): Centroid origin time 14:46:35.3; Lat 3.47 S; Lon 99.50 E; Dep 31.0 km; Principal axes (scale 10**18 Nm): (T) Val=2.71, Plg=59, Azm=24; (N) Val=-0.12, Plg=4, Azm=120; (P) Val=-2.59, Plg=30, Azm=213; Best double couple: Mo=2.6*10**18 Nm; NP1: Strike=120, Dip=76, Slip=86; NP2: Strike=316, Dip=15, Slip=106. Moment Tensor (GS): Dep 23 km; Principal axes (scale 10**18 Nm): (T) Val=3.01, Plg=59, Azm=33; (N) Val=-0.57, Plg=2, Azm=299; (P) Val=-2.44, Plg=30, Azm=208; Best double couple: Mo=2.8*10**18 Nm; NP1: Strike=290, Dip=15, Slip=80; NP2: Strike=120, Dip=75, Slip=93. Centroid, Moment Tensor (GCMT): Centroid origin time 14:46:26.4; Lat 2.63 S; Lon 99.73 E; Dep 15.0 km Fix; Half-duration 3.8 sec; Principal axes (scale 10**18 Nm): (T) Val=6.82, Plg=51, Azm=33; (N) Val=0.14, Plg=2, Azm=125; (P) Val=-6.96, Plg=39, Azm=217; Best double couple: Mo=6.9*10**18 Nm; NP1: Strike=322, Dip=6, Slip=107; NP2: Strike=125, Dip=84, Slip=88."
1153127117300,-9.875,107.886,10.0,5.7,,A,0.9,43,160,"SOUTH OF JAVA, INDONESIA. Felt (IV) at Pangandaran; (III) at Bandung and Jakarta."
1250053890699,49.87,-178.609,26.0,4.3,,,,,92,SOUTH OF THE ALEUTIAN ISLANDS. <AEIC>. ML 4.0 (AEIC).
1166435003699,0.553,100.225,30.0,4.2,,B,0.8,195,12,"NORTHERN SUMATRA, INDONESIA"
1276488893500,28.32,57.21,14.0,4.2,,,,,83,SOUTHERN IRAN. <THR>. ML 4.4 (THR). mbLg 4.3 (TEH).
799821683800,0.265,126.874,33.0,4.2,,,0.7,,14,NORTHERN MOLUCCA SEA
769522630800,32.349,142.238,33.0,4.6,,,0.6,,14,"SOUTH OF HONSHU, JAPAN"
947968126700,59.448,-153.654,118.0,2.8,,,,,62,SOUTHERN ALASKA. <AEIC>.
1340433572000,-34.563,-71.919,47.0,4.2,,,,,14,"LIBERTADOR O'HIGGINS, CHILE. <GUC>. ML 4.0 (GUC). Felt (III) at Pichilemu and (II) at Duao, Iloca, Lolol, Pumanque and Rancagua."
1158229159399,-12.121,118.881,30.0,4.0,,B,1.2,145,11,"SOUTH OF SUMBAWA, INDONESIA"
903226792799,52.568,-174.942,33.0,4.2,,,1.1,,11,"ANDREANOF ISLANDS, ALEUTIAN IS."
1271749246100,34.898,73.085,53.0,4.5,,A,1.0,61,61,PAKISTAN. Felt at Islamabad and Mingaora.
1019338232299,41.63,142.093,70.0,4.9,,,0.9,122,207,"HOKKAIDO, JAPAN REGION. MW 5.0 (HRV). Recorded (2 JMA) in the Noboribetsu area and (1 JMA) in the Fukushima and Shizunai-Urakawa areas. Also recorded (2 JMA) in Aomori and Iwate Prefectures, Honshu. Centroid, Moment Tensor (HRV): Centroid origin time 21:30:33.4; Lat 41.26 N; Lon 142.33 E; Dep 78.9 km; Half-duration 1.0 sec; Principal axes (scale 10**16 Nm): (T) Val=3.34, Plg=66, Azm=262; (N) Val=-0.30, Plg=14, Azm=27; (P) Val=-3.04, Plg=18, Azm=122; Best double couple: Mo=3.2*10**16 Nm; NP1: Strike=233, Dip=29, Slip=120; NP2: Strike=20, Dip=65, Slip=74."
1028348422300,12.57,95.45,33.0,4.4,,,1.2,131,7,"ANDAMAN ISLANDS, INDIA REGION"
1300621187799,-0.357,-77.985,10.0,4.5,,B,1.3,148,22,ECUADOR. MD 4.3 (QUI). Felt in Quijos.
1341623188899,-16.392,-176.163,345.0,4.4,,A,1.0,86,50,FIJI REGION
1214670515600,14.376,-92.837,35.0,4.5,,A,1.0,180,115,"OFFSHORE CHIAPAS, MEXICO"
1039702459199,-5.533,146.1,33.0,4.5,,,1.3,137,17,"EASTERN NEW GUINEA REG, PAPUA NEW GUINEA"
1232409047899,22.772,-111.094,10.0,5.1,,A,1.1,106,206,"OFF THE COAST OF BAJA CALIFORNIA SUR. MW 5.3 (GCMT). MD 5.1 (UNM). Felt (II) at Cabo San Lucas. Also felt at La Paz and Los Cabos. Centroid, Moment Tensor (GCMT): Centroid origin time 23:50:49.3; Lat 22.87 N; Lon 111.23 W; Dep 13.8 km; Half-duration 1.1 sec; Principal axes (scale 10**17 Nm): (T) Val=1.28, Plg=7, Azm=273; (N) Val=-0.35, Plg=38, Azm=177; (P) Val=-0.93, Plg=51, Azm=12; Best double couple: Mo=1.1*10**17 Nm; NP1: Strike=38, Dip=51, Slip=-37; NP2: Strike=153, Dip=62, Slip=-134."
941562109799,-33.236,77.751,10.0,4.6,,,1.0,,8,MID-INDIAN RIDGE
1345962690300,-14.11,101.986,10.0,4.4,,A,0.8,133,20,SOUTH INDIAN OCEAN
1153077711299,47.213,152.53,103.0,4.4,,B,1.1,135,55,KURIL ISLANDS
1337395679399,-17.323,-179.096,542.0,4.0,,B,0.7,188,46,FIJI REGION
1007530296399,-32.821,-179.691,76.0,4.4,,,0.9,75,33,SOUTH OF KERMADEC ISLANDS
1116153554699,5.479,93.293,33.0,4.3,,A,0.4,186,13,OFF THE WEST COAST OF NORTHERN SUMATRA
1117855383700,55.481,166.388,30.0,4.3,,A,1.3,92,21,"KOMANDORSKIYE OSTROVA, RUSSIA REGION"
1003080289500,-22.908,69.706,10.0,4.7,,,1.5,62,19,MID-INDIAN RIDGE
972482439399,-6.162,147.579,66.0,4.9,,,0.8,99,28,"EASTERN NEW GUINEA REG., P.N.G."
1003784097500,53.889,168.525,33.0,4.5,,,1.1,93,43,KOMANDORSKIYE OSTROVA REGION
1001243905000,12.424,95.526,33.0,4.4,,,1.3,136,12,"ANDAMAN ISLANDS, INDIA REGION"
918909078699,32.938,15.192,10.0,3.9,,,1.0,,25,NEAR COAST OF LIBYA
1222369520199,32.229,131.027,112.0,4.4,,A,0.8,117,44,"KYUSHU, JAPAN"
