time,lat,long,depth,mag_mb,mag_ms,quality,sd,gap,num_stations,comments
1267331510700,-14.486,-73.139,46.0,4.4,,B,1.1,85,26,CENTRAL PERU
957370771500,12.123,142.684,33.0,3.6,,,0.9,,5,SOUTH OF MARIANA ISLANDS
1067486880300,10.393,-85.962,33.0,4.3,,,1.1,171,21,COSTA RICA
1062411632100,-25.565,179.184,527.0,4.6,,,1.1,118,36,SOUTH OF THE FIJI ISLANDS
1349288913799,5.858,126.95,150.0,5.4,,A,0.9,49,261,"MINDANAO, PHILIPPINES. Felt (II PIVS) at Mati."
1207695785200,-3.262,129.902,35.0,3.6,,B,1.4,156,14,"SERAM, INDONESIA"
1330772044500,-22.47,-176.38,42.0,4.2,,C,0.7,234,17,SOUTH OF THE FIJI ISLANDS
805283701100,53.53,-164.41,33.0,4.2,,,1.1,,5,UNIMAK ISLAND REGION
1091510572000,49.35,-123.98,66.0,3.0,,,,,90,"VANCOUVER ISLAND, CANADA REGION. <PGC>. ML 3.1 (PGC). Felt along the east coast of Vancouver Island at Cobble Hill, Duncan, Nanaimo, Qualicum Beach and Sidney. Also felt at Half Moon Bay and North Vancouver, British Columbia."
1167568554100,5.601,93.192,35.0,3.8,,B,0.4,212,9,OFF THE WEST COAST OF NORTHERN SUMATRA
829212305500,-5.573,153.3,56.0,4.1,,,0.8,,22,"NEW IRELAND REGION, P.N.G."
1319593803899,-45.887,-72.744,30.0,4.6,,A,1.0,93,37,"AISEN, CHILE"
1207126129700,-4.346,102.717,67.0,5.8,,A,0.8,32,426,"SOUTHERN SUMATRA, INDONESIA. MW 5.7 (GCMT), 5.6 (GS), 5.6 (UCMT). Felt (V) at Bengkulu, (IV) at Kapahiang and (III) at Padang, Painan and Pariaman. Also felt at Palembang. Felt in Singapore. Centroid, Moment Tensor (UCMT): Centroid origin time 08:49:18.0; Lat 4.17 S; Lon 102.39 E; Dep 56.0 km; Principal axes (scale 10**17 Nm): (T) Val=3.38, Plg=72, Azm=19; (N) Val=0.27, Plg=5, Azm=128; (P) Val=-3.66, Plg=16, Azm=219; Best double couple: Mo=3.5*10**17 Nm; NP1: Strike=125, Dip=61, Slip=84; NP2: Strike=318, Dip=29, Slip=102. Moment Tensor (GS): Dep 56 km; Principal axes (scale 10**17 Nm): (T) Val=3.79, Plg=74, Azm=3; (N) Val=-0.25, Plg=11, Azm=142; (P) Val=-3.54, Plg=9, Azm=234; Best double couple: Mo=3.7*10**17 Nm; NP1: Strike=339, Dip=37, Slip=110; NP2: Strike=134, Dip=56, Slip=76. Centroid, Moment Tensor (GCMT): Centroid origin time 08:48:52.5; Lat 4.64 S; Lon 102.49 E; Dep 65.2 km; Half-duration 1.7 sec; Principal axes (scale 10**17 Nm): (T) Val=3.68, Plg=74, Azm=1; (N) Val=0.57, Plg=9, Azm=122; (P) Val=-4.25, Plg=14, Azm=214; Best double couple: Mo=4.0*10**17 Nm; NP1: Strike=316, Dip=32, Slip=106; NP2: Strike=117, Dip=59, Slip=80."
828414129599,-11.276,165.766,33.0,4.6,,,1.2,,36,SANTA CRUZ ISLANDS
1280259498300,32.337,70.879,42.0,4.3,,A,0.8,108,36,PAKISTAN
1118058548900,4.981,96.421,30.0,4.2,,B,0.8,216,8,"NORTHERN SUMATRA, INDONESIA"
1338223454099,4.786,118.321,40.0,4.6,,A,1.0,92,60,"SABAH, MALAYSIA. Felt at Lahad Datu and Semporna."
851402305899,52.719,152.574,550.0,4.8,,,0.8,,25,NORTHWEST OF KURIL ISLANDS
1058017703000,-31.84,179.77,355.0,3.5,,,1.1,136,10,KERMADEC ISLANDS REGION
1346435221899,10.366,126.418,35.0,4.5,,A,0.9,102,35,PHILIPPINE ISLANDS REGION
1186768068000,0.275,97.917,30.0,4.1,,B,0.7,212,11,"NIAS REGION, INDONESIA"
1207811141899,7.615,125.285,42.0,4.7,,A,0.9,90,40,"MINDANAO, PHILIPPINES. Felt (III PIVS) at President Roxas; (II PIVS) at Cagayan de Oro, Kabacan, Magpet, Malaybalay and Pikit; (I PVS) at Carmen and Cotabato."
1369061746700,0.492,123.766,212.0,4.6,,A,0.8,58,70,"MINAHASA, SULAWESI, INDONESIA"
1297498802600,-6.581,154.211,54.0,5.2,,A,1.0,28,143,"BOUGAINVILLE REGION, PAPUA NEW GUINEA. MW 5.1 (GCMT). Centroid, Moment Tensor (GCMT): Centroid origin time 08:20:00.3; Lat 6.78 S; Lon 154.25 E; Dep 19.3 km; Half-duration 0.9 sec; Principal axes (scale 10**16 Nm): (T) Val=5.70, Plg=70, Azm=49; (N) Val=-0.45, Plg=1, Azm=317; (P) Val=-5.24, Plg=20, Azm=227; Best double couple: Mo=5.5*10**16 Nm; NP1: Strike=316, Dip=25, Slip=89; NP2: Strike=138, Dip=65, Slip=91."
1366795560000,-17.275,-174.132,116.0,4.1,,A,0.4,127,10,TONGA
1001501248800,-3.662,153.521,20.0,5.2,,,0.8,60,69,"NEW IRELAND REGION, P.N.G. MW 5.1 (HRV). Centroid, Moment Tensor (HRV): Centroid origin time 10:47:31.3; Lat 4.03 S; Lon 154.12 E; Dep 15.0 km Fix; Half-duration 1.0 sec; Principal axes (scale 10**16 Nm): (T) Val=5.36, Plg=64, Azm=149; (N) Val=0.36, Plg=14, Azm=27; (P) Val=-5.72, Plg=21, Azm=291; Best double couple: Mo=5.5*10**16 Nm; NP1: Strike=357, Dip=27, Slip=57; NP2: Strike=213, Dip=68, Slip=106."
1295561366899,-9.262,157.967,35.0,4.1,,B,0.9,118,10,SOLOMON ISLANDS
1112346256600,15.237,-93.249,51.0,3.9,,B,1.2,178,20,"OFFSHORE CHIAPAS, MEXICO. MD 4.5 (UNM)."
1230787631800,1.119,120.729,50.0,4.7,,A,0.8,86,32,"MINAHASA, SULAWESI, INDONESIA. Felt (III) at Tolitoli."
1327201910899,35.431,140.908,22.0,4.2,,A,0.9,111,42,"NEAR THE EAST COAST OF HONSHU, JAPAN. Recorded (2 JMA) in Chiba."
981553584600,-55.635,-26.913,33.0,5.0,,,1.1,95,28,"SOUTH SANDWICH ISLANDS REGION. MW 5.4 (HRV). Centroid, Moment Tensor (HRV): Centroid origin time 13:46:31.3; Lat 55.49 S; Lon 27.20 W; Dep 18.3; Half- duration 1.2 sec; Principal axes (scale 10**17 Nm): (T) Val=1.36, Plg=58, Azm=282; (N) Val=-0.17, Plg=14, Azm=169; (P) Val=-1.19, Plg=28, Azm=71; Best double couple: Mo=1.3*10**17 Nm; NP1: Strike=129, Dip=21, Slip=48; NP2: Strike=353, Dip=75, Slip=104."
1221761843199,52.146,-30.775,10.0,4.3,,A,0.8,146,59,NORTHERN MID-ATLANTIC RIDGE
1335178639600,-24.007,-175.934,20.0,5.0,,A,0.8,77,217,SOUTH OF TONGA
1233135907000,37.797,27.429,5.0,3.4,,,,,19,"WESTERN TURKEY. <ISK>. ML 4.1 (THE), 3.9 (ISK)."
962600896000,35.834,54.733,33.0,4.1,,,0.8,189,18,NORTHERN AND CENTRAL IRAN
960315930500,18.641,-104.174,33.0,4.7,,,1.2,90,120,"NEAR COAST OF JALISCO, MEXICO. MD 4.7 (UNM)."
1069913916700,0.653,67.085,10.0,5.1,4.9,,1.0,50,63,CARLSBERG RIDGE
855571850500,-17.96,-177.95,500.0,3.7,,,0.9,,7,FIJI ISLANDS REGION
985888248600,52.819,-164.022,42.0,3.5,,,,,18,SOUTH OF ALASKA. <AEIC>. ML 3.2 (AEIC).
1166130619300,47.122,152.95,10.0,4.0,,B,0.9,135,16,KURIL ISLANDS
1182031728100,18.09,-98.612,60.0,4.6,,,,,10,"PUEBLA, MEXICO. <UNM>. MD 3.6 (UNM)."
957007801100,36.421,139.878,94.0,4.3,,,0.7,,10,"EASTERN HONSHU, JAPAN. Recorded (2 JMA) in southern Tochigi and (1 JMA) in eastern Gumma, western Ibaraki and eastern Saitama Prefectures."
1010434992800,40.308,-127.216,24.0,4.6,4.8,,1.2,101,102,OFF THE COAST OF NORTHERN CALIFORNIA
1061119392300,-10.841,161.935,200.0,4.6,,,1.1,134,21,SOLOMON ISLANDS
884578256000,-23.611,-176.23,116.0,5.3,,,1.0,,92,"SOUTH OF FIJI ISLANDS. Mw 5.4 (HRV). Centroid, Moment Tensor (HRV): Centroid origin time 04:10:52.9; Lat 23.79 S; Lon 175.62 W; Dep 40.5; Half- duration 1.1 sec; Principal axes (scale 10**17 Nm): (T) Val=1.21, Plg=59, Azm=286; (N) Val=0.27, Plg=12, Azm=38; (P) Val=-1.48, Plg=28, Azm=134; Best double couple: Mo=1.3*10**17 Nm; NP1: Strike=254, Dip=21, Slip=128; NP2: Strike=34, Dip=74, Slip=77."
858282197300,2.873,96.306,33.0,4.3,,,1.0,,11,"NORTHERN SUMATERA, INDONESIA"
1184025367900,-8.452,130.564,35.0,4.7,,B,1.2,75,16,"KEPULAUAN TANIMBAR REGION, INDONESIA"
1337457962100,3.304,128.118,58.0,5.0,,A,1.0,82,142,"NORTH OF HALMAHERA, INDONESIA"
1106963422899,7.795,94.103,30.0,5.0,4.8,A,1.0,81,92,"NICOBAR ISLANDS, INDIA REGION. MW 5.4 (HRV). Centroid, Moment Tensor (HRV): Centroid origin time 01:50:22.1; Lat 7.77 N; Lon 94.23 E; Dep 21.3 km; Half- duration 1.2 sec; Principal axes (scale 10**17 Nm): (T) Val=1.18, Plg=4, Azm=114; (N) Val=0.30, Plg=80, Azm=227; (P) Val=-1.48, Plg=9, Azm=23; Best double couple: Mo=1.3*10**17 Nm; NP1: Strike=159, Dip=81, Slip=-176; NP2: Strike=68, Dip=86, Slip=-9."
1171648750699,15.21,93.75,10.0,4.3,,C,1.5,211,8,BAY OF BENGAL
818036540699,44.548,149.51,33.0,4.2,,,1.3,,21,KURIL ISLANDS
1230090863300,-17.456,-69.239,169.0,4.2,,B,0.9,149,11,"LA PAZ, BOLIVIA"
1190263945500,-15.565,-71.323,154.0,4.3,,B,1.6,112,11,SOUTHERN PERU
1073416965399,31.848,49.459,16.0,4.3,,C,1.0,192,19,WESTERN IRAN
1345584581200,44.459,148.071,71.0,4.5,,A,0.8,97,137,KURIL ISLANDS. Recorded (1 JMA) in eastern Hokkaido.
955524126099,-17.962,-178.327,649.0,4.2,,,0.7,,59,FIJI ISLANDS REGION
763142020100,-18.821,-173.825,40.0,5.3,4.8,,1.0,,132,TONGA ISLANDS. Mw 5.3 (HRV).
1163093417000,-10.229,161.071,81.0,4.5,,A,0.6,106,26,SOLOMON ISLANDS
861601318899,-25.38,-179.83,500.0,4.2,,,0.9,,10,SOUTH OF FIJI ISLANDS
1304545149199,37.077,142.413,24.0,4.6,,A,1.2,120,59,"OFF THE EAST COAST OF HONSHU, JAPAN. Recorded (1 JMA) in Fukushima."
