time,lat,long,depth,mag_mb,mag_ms,quality,sd,gap,num_stations,comments
802340983000,46.192,152.656,33.0,4.6,,,0.8,,11,KURIL ISLANDS
1104127604200,5.963,93.2,29.0,4.8,,A,0.7,66,54,OFF THE WEST COAST OF NORTHERN SUMATRA
817852825699,44.931,150.255,33.0,4.6,4.1,,1.1,,85,EAST OF KURIL ISLANDS
1289948696399,-2.597,128.816,54.0,4.3,,A,1.3,114,17,"CERAM SEA, INDONESIA"
1017130229300,35.28,69.87,10.0,3.7,,,1.2,221,9,"HINDU KUSH REGION, AFGHANISTAN"
1134150057000,-17.84,-178.48,527.0,4.5,,C,1.3,140,13,FIJI REGION
802454371399,-25.3,-13.609,10.0,4.2,,,1.2,,14,SOUTHERN MID-ATLANTIC RIDGE
1323095286500,1.489,97.171,40.0,4.5,,A,1.1,90,27,"NIAS REGION, INDONESIA. Felt (II) on Pulau Nias."
1270420843100,32.297,-115.278,4.0,6.4,7.3,,,,406,"BAJA CALIFORNIA, MEXICO. <ECX>. MW 7.2 (UCMT), 7.2 (GCMT), 7.2 (WCMT), 6.9 (PAS). ME 7.6 (GS). Two people killed, at least 233 injured and many buildings damaged (VII) in the Mexicali area. Felt (VII) at Guadalupe Victoria and (V) at El Sauzal, Ensenada, Maneadero, Primo Tapia, San Felipe, Tecate and Tijuana. Felt (VI) at San Luis Rio Colorado, Sonora. Felt in much of Baja California and northwestern Sonora and as far as Aguascalientes, Ciudad Juarez and La Paz. About 28 km of surface faulting observed on the Borrego Fault southwest of Mexicali. Many buildings damaged (VII) at Calexico and Imperial, California. Felt (VII) at El Centro and Heber; (VI) at Brawley, Calipatria, Holtville and Ocotillo; (V) at Borrego Springs, Boulevard, Campo, Chula Vista, Coachella, Coronado, Jacumba, Lemon Grove, Los Angeles, Niland, Pine Valley, San Diego, San Ysidro, Tecate, Thermal, Westmorland and Winterhaven. Felt (V) at Somerton, Wellton and Yuma, Arizona. Felt throughout southern California, in much of Arizona, in the Henderson-Las Vegas area, Nevada and in parts of New Mexico and Utah. Broadband Source Parameters (GS): Fault plane solution: NP1: Strike=45, Dip=85, Slip=5; NP2: Strike=315, Dip=85, Slip=175; Radiated energy 4.8*10**15 Nm. Centroid, Moment Tensor (UCMT): Centroid origin time 22:41:29.4; Lat 33.05 N; Lon 114.66 W; Dep 10.0 km; Principal axes (scale 10**20 Nm): (T) Val=1.01, Plg=22, Azm=82; (N) Val=-0.31, Plg=45, Azm=327; (P) Val=-0.70, Plg=35, Azm=190; Best double couple: Mo=8.5*10**19 Nm; NP1: Strike=222, Dip=47, Slip=-10; NP2: Strike=319, Dip=82, Slip=-135. Centroid, Moment Tensor (WCMT): Centroid origin time 22:40:45.0; Lat 32.19 N; Lon 115.10 W; Dep 15.0 km; Principal axes (scale 10**18 Nm): (T) Val=6.96, Plg=11, Azm=87; (N) Val=-0.28, Plg=55, Azm=339; (P) Val=-6.69, Plg=31, Azm=185; Best double couple: Mo=6.8*10**19 Nm; NP1: Strike=222, Dip=59, Slip=-14; NP2: Strike=319, Dip=77, Slip=-147. Centroid, Moment Tensor (GCMT): Centroid origin time 22:41:09.2; Lat 32.31 N; Lon 115.39 W; Dep 12.8 km Fix; Half-duration 9.6 sec; Principal axes (scale 10**19 Nm): (T) Val=8.76, Plg=3, Azm=88; (N) Val=-2.28, Plg=84, Azm=329; (P) Val=-6.48, Plg=6, Azm=178; Best double couple: Mo=7.6*10**19 Nm; NP1: Strike=223, Dip=84, Slip=-2; NP2: Strike=313, Dip=88, Slip=-174. urface waves: sta=133, comp=316, per=50. Moment Tensor (PAS): Dep 5 km; Principal axes (scale 10**19 Nm): (T) Val=3.41, Plg=8, Azm=266; (N) Val=-1.29, Plg=72, Azm=22; (P) Val=-2.12, Plg=16, Azm=174; Best double couple: Mo=2.8*10**19 Nm; NP1: Strike=219, Dip=84, Slip=-17; NP2: Strike=311, Dip=73, Slip=-174. Scalar Moment (PPT): Mo=5.6*10**19 Nm."
1264956659200,-36.77,-96.01,10.0,4.3,,C,1.6,128,7,WEST CHILE RISE
