time,lat,long,depth,mag_mb,mag_ms,quality,sd,gap,num_stations,comments
1015424758500,-35.53,-17.614,10.0,4.9,4.5,,1.2,96,16,SOUTHERN MID-ATLANTIC RIDGE
1122240557399,7.977,91.827,29.0,4.6,3.7,B,1.0,138,31,"NICOBAR ISLANDS, INDIA REGION"
1216938267899,1.432,127.071,108.0,4.8,,A,0.6,108,54,"HALMAHERA, INDONESIA"
1361353798200,-10.664,164.394,10.0,4.3,,A,0.7,92,27,SANTA CRUZ ISLANDS REGION
1350151390599,-19.257,-172.792,35.0,4.9,,A,1.2,124,44,TONGA REGION
1292437343500,-17.679,-69.143,137.0,4.8,,A,0.9,33,74,"LA PAZ, BOLIVIA. MW 5.1 (GCMT). Centroid, Moment Tensor (GCMT): Centroid origin time 18:22:34.1; Lat 17.81 S; Lon 69.44 W; Dep 156.5 km; Half-duration 0.8 sec; Principal axes (scale 10**16 Nm): (T) Val=4.91, Plg=0, Azm=320; (N) Val=0.24, Plg=62, Azm=50; (P) Val=-5.15, Plg=28, Azm=230; Best double couple: Mo=5.0*10**16 Nm; NP1: Strike=8, Dip=71, Slip=-160; NP2: Strike=271, Dip=71, Slip=-20."
1229251807700,-16.428,-174.059,77.0,3.8,,B,0.9,123,14,TONGA
930389323500,-33.473,-72.334,33.0,4.5,,,,,21,OFF COAST OF CENTRAL CHILE. <GUC>. MD 4.5 (GUC).
1353347888800,30.492,67.566,12.0,4.8,,B,1.1,78,78,PAKISTAN
1335303453299,-17.727,-178.653,548.0,4.9,,A,0.9,57,190,FIJI REGION
1302236864799,34.457,45.462,25.0,4.1,,,,,49,IRAN-IRAQ BORDER REGION. <TEH>. mbLg 4.3 (TEH). ML 4.3 (THR).
1002543939700,-0.307,125.143,33.0,4.1,,,1.1,128,14,SOUTHERN MOLUCCA SEA
1285755515100,47.056,152.9,52.0,4.4,,A,0.9,135,20,KURIL ISLANDS
884609595099,-8.67,-107.97,10.0,4.1,,,1.0,,11,CENTRAL EAST PACIFIC RISE
781393879399,43.671,147.463,33.0,4.9,,,0.8,,87,KURIL ISLANDS
1010989719799,-53.359,24.476,10.0,4.2,,,1.2,115,10,SOUTH OF AFRICA
1327582661200,-6.175,146.557,131.0,4.4,,A,0.8,65,35,"EASTERN NEW GUINEA REG, PAPUA NEW GUINEA"
1249178862700,0.862,126.664,35.0,4.4,,B,0.7,175,15,MOLUCCA SEA
857883048700,51.45,-178.032,56.0,4.8,,,0.9,,131,"ANDREANOF ISLANDS, ALEUTIAN IS. ML 4.7 (PMR). Felt (III) on Adak."
1302566562600,5.529,-32.707,10.0,4.8,,A,1.1,50,52,CENTRAL MID-ATLANTIC RIDGE
1207083429699,-2.868,-80.236,47.0,4.5,,B,1.3,88,35,NEAR THE COAST OF ECUADOR. MD 4.8 (QUI). Felt in the Guayaquil area.
909023237500,-20.046,-69.229,112.0,4.4,,,1.2,,13,NORTHERN CHILE
1210729108699,32.377,105.34,10.0,3.7,,B,0.9,150,12,"SICHUAN-GANSU BORDER REGION, CHINA"
1067828252200,-6.593,106.867,33.0,4.4,,,0.4,143,9,"JAVA, INDONESIA"
1329489342600,-42.024,84.932,10.0,4.9,,B,1.4,63,48,"SOUTHEAST INDIAN RIDGE. MW 5.3 (GS), 5.4 (GCMT). Moment Tensor (GS): Dep 6 km; Principal axes (scale 10**17 Nm): (T) Val=1.35, Plg=6, Azm=2; (N) Val=-0.18, Plg=67, Azm=258; (P) Val=-1.17, Plg=22, Azm=94; Best double couple: Mo=1.3*10**17 Nm; NP1: Strike=136, Dip=70, Slip=-12; NP2: Strike=230, Dip=79, Slip=-160. Centroid, Moment Tensor (GCMT): Centroid origin time 14:35:49.3; Lat 41.62 S; Lon 84.87 E; Dep 15.0 km; Half-duration 1.3 sec; Principal axes (scale 10**17 Nm): (T) Val=1.93, Plg=17, Azm=2; (N) Val=-0.35, Plg=72, Azm=156; (P) Val=-1.58, Plg=7, Azm=270; Best double couple: Mo=1.8*10**17 Nm; NP1: Strike=45, Dip=73, Slip=173; NP2: Strike=137, Dip=84, Slip=17."
1140675423200,5.42,94.94,42.0,4.4,,C,1.5,214,7,"NORTHERN SUMATRA, INDONESIA"
1328804013799,-26.421,-177.288,32.0,4.7,,A,1.3,99,38,SOUTH OF THE FIJI ISLANDS
816042658299,16.556,148.15,37.0,5.1,4.6,,0.8,,131,MARIANA ISLANDS REGION. Mw 5.2 (HRV).
1010774086899,-38.46,-91.95,10.0,4.2,,,0.9,234,5,WEST CHILE RISE
1310421109600,-29.457,-176.61,10.0,5.1,,A,1.3,75,85,KERMADEC ISLANDS REGION
1367079144500,-8.08,127.962,91.0,4.2,,A,1.3,58,19,EAST TIMOR REGION
1116188919000,-6.128,154.522,50.0,3.7,,B,1.5,87,10,"BOUGAINVILLE REGION, PAPUA NEW GUINEA"
1115707011899,-42.41,42.87,10.0,4.5,,C,1.1,135,11,PRINCE EDWARD ISLANDS REGION
1202892225799,-12.155,65.691,10.0,4.5,,B,1.4,69,32,"MID-INDIAN RIDGE. MW 5.0 (GCMT). Centroid, Moment Tensor (GCMT): Centroid origin time 08:43:48.4; Lat 12.02 S; Lon 65.57 E; Dep 15.1 km; Half-duration 0.7 sec; Principal axes (scale 10**16 Nm): (T) Val=4.23, Plg=23, Azm=281; (N) Val=-1.05, Plg=53, Azm=157; (P) Val=-3.18, Plg=27, Azm=24; Best double couple: Mo=3.7*10**16 Nm; NP1: Strike=62, Dip=53, Slip=-3; NP2: Strike=154, Dip=87, Slip=-143."
1229436898299,-59.89,-28.81,36.0,3.5,,C,1.3,126,11,SOUTH SANDWICH ISLANDS REGION
1207983831799,-55.493,158.515,10.0,5.1,,A,1.0,59,93,MACQUARIE ISLAND REGION
1130583780400,11.701,-73.905,68.0,4.3,,B,1.0,151,11,NEAR THE NORTH COAST OF COLOMBIA
972447891700,-12.232,166.978,300.0,4.0,,,0.7,166,12,SANTA CRUZ ISLANDS
812794717899,2.648,99.087,164.0,4.4,,,0.9,,46,"NORTHERN SUMATERA, INDONESIA"
980811134500,-0.718,133.214,33.0,5.2,,,1.1,115,45,"IRIAN JAYA REGION, INDONESIA"
907394407500,-56.61,-25.398,33.0,4.6,5.0,,1.0,,30,"SOUTH SANDWICH ISLANDS REGION. Mw 5.4 (HRV). Centroid, Moment Tensor (HRV): Centroid origin time 06:00:11.3; Lat 56.76 S; Lon 25.35 W; Dep 24.7; Half- duration 1.1 sec; Principal axes (scale 10**17 Nm): (T) Val=1.42, Plg=61, Azm=295; (N) Val=-0.30, Plg=15, Azm=177; (P) Val=-1.12, Plg=24, Azm=80; Best double couple: Mo=1.3*10**17 Nm; NP1: Strike=142, Dip=25, Slip=52; NP2: Strike=2, Dip=71, Slip=106."
1177314925300,-27.865,-66.826,163.0,4.2,,,,,40,"CATAMARCA, ARGENTINA. <GUC>. MD 3.8 (GUC)."
1171331110800,-24.305,-179.95,507.0,4.5,,A,1.0,53,48,SOUTH OF THE FIJI ISLANDS
