time,lat,long,depth,mag_mb,mag_ms,quality,sd,gap,num_stations,comments
765207759399,-19.534,-68.697,157.0,5.2,,,1.1,,14,CHILE-BOLIVIA BORDER REGION
1268397721199,-34.216,-72.048,35.0,4.2,,B,1.1,150,11,"OFFSHORE LIBERTADOR O'HIGGINS, CHILE"
1241491200300,-43.521,-16.12,10.0,5.2,,A,0.8,74,85,"SOUTHERN MID-ATLANTIC RIDGE. MW 5.0 (GCMT). Centroid, Moment Tensor (GCMT): Centroid origin time 02:40:00.5; Lat 44.12 S; Lon 15.92 W; Dep 12.9 km; Half-duration 0.8 sec; Principal axes (scale 10**16 Nm): (T) Val=2.99, Plg=4, Azm=89; (N) Val=1.79, Plg=35, Azm=182; (P) Val=-4.77, Plg=55, Azm=354; Best double couple: Mo=3.9*10**16 Nm; NP1: Strike=148, Dip=52, Slip=-137; NP2: Strike=28, Dip=58, Slip=-47."
1244909046599,3.93,126.648,35.0,4.4,,B,0.8,137,19,"KEPULAUAN TALAUD, INDONESIA"
1279390128000,30.573,142.121,7.0,4.3,,B,0.8,122,24,"IZU ISLANDS, JAPAN REGION. MW 3.7 (NIED). Moment Tensor (NIED): Dep 5 km; Principal axes: (T) Plg=0, Azm=0; (N) Plg=0, Azm=0; (P) Plg=0, Azm=0; Best double couple: Mo=4.1*10**14 Nm; NP1: Strike=64, Dip=78, Slip=156; NP2: Strike=159, Dip=67, Slip=13."
1264024439399,-22.271,-68.764,111.0,4.3,,,,,28,"ANTOFAGASTA, CHILE. <GUC>."
1161575338500,4.99,125.53,10.0,4.0,,C,1.3,195,6,"KEPULAUAN SANGIHE, INDONESIA"
819211853000,-8.126,117.82,231.0,4.1,,,1.0,,24,"SUMBAWA REGION, INDONESIA"
1322369274399,-16.884,-173.477,8.0,4.5,,B,0.8,71,17,TONGA
1108823031700,2.329,95.286,28.0,5.0,,A,1.0,87,68,"SIMEULUE, INDONESIA. MW 4.9 (HRV). Centroid, Moment Tensor (HRV): Centroid origin time 14:23:51.3; Lat 2.19 N; Lon 95.17 E; Dep 12.0 km Fix; Half-duration 0.7 sec; Principal axes (scale 10**16 Nm): (T) Val=2.23, Plg=4, Azm=96; (N) Val=0.96, Plg=82, Azm=335; (P) Val=-3.20, Plg=6, Azm=187; Best double couple: Mo=2.7*10**16 Nm; NP1: Strike=232, Dip=83, Slip=-2; NP2: Strike=322, Dip=88, Slip=-173."
1234378819699,3.885,126.331,35.0,4.8,,A,1.1,100,48,"KEPULAUAN TALAUD, INDONESIA"
1249977278500,14.353,92.982,39.0,4.9,,A,0.8,67,100,"ANDAMAN ISLANDS, INDIA REGION"
1214077936800,36.474,70.234,223.0,5.1,,A,1.1,82,37,"HINDU KUSH REGION, AFGHANISTAN"
1076404972799,43.146,-126.377,10.0,3.6,,A,1.2,208,53,OFF THE COAST OF OREGON
884421449300,14.231,-91.758,63.0,4.8,,,1.4,,37,GUATEMALA. MD 4.8 (UNM). Felt in the epicentral area.
776178930500,-10.921,113.6,33.0,5.4,,,0.6,,17,"SOUTH OF JAWA, INDONESIA"
1299903678899,37.668,143.926,19.0,4.7,,B,0.7,98,39,"OFF THE EAST COAST OF HONSHU, JAPAN"
881367699899,53.695,161.676,33.0,4.9,,,1.0,,131,OFF EAST COAST OF KAMCHATKA
960420910900,-5.621,102.531,33.0,4.6,,,0.8,145,13,"SOUTHERN SUMATERA, INDONESIA"
1328218714500,-16.664,-173.973,10.0,4.8,,A,0.8,66,153,TONGA
1193633144500,68.195,-18.021,10.0,4.7,,A,0.9,41,97,"ICELAND REGION. MW 4.8 (GCMT). Centroid, Moment Tensor (GCMT): Centroid origin time 04:45:42.8; Lat 68.40 N; Lon 18.18 W; Dep 12.0 km Fix; Half-duration 0.6 sec; Principal axes (scale 10**16 Nm): (T) Val=1.94, Plg=5, Azm=90; (N) Val=0.04, Plg=9, Azm=359; (P) Val=-1.98, Plg=80, Azm=209; Best double couple: Mo=2.0*10**16 Nm; NP1: Strike=189, Dip=41, Slip=-76; NP2: Strike=351, Dip=51, Slip=-102."
