time,lat,long,depth,mag_mb,mag_ms,quality,sd,gap,num_stations,comments
1153167199699,-9.326,108.547,27.0,5.1,,A,0.6,70,47,"SOUTH OF JAVA, INDONESIA"
959302074399,11.333,139.525,33.0,4.4,,,0.8,,12,"W. CAROLINE ISLANDS, MICRONESIA"
1086167717100,-6.73,128.57,276.0,3.9,,C,0.7,165,9,BANDA SEA
1203379036600,-2.59,139.089,39.0,4.8,,A,0.7,64,46,"NEAR THE NORTH COAST OF PAPUA, INDONESIA. MW 5.1 (GCMT). Centroid, Moment Tensor (GCMT): Centroid origin time 23:57:19.3; Lat 2.33 S; Lon 139.50 E; Dep 37.2 km; Half-duration 0.8 sec; Principal axes (scale 10**16 Nm): (T) Val=5.13, Plg=3, Azm=124; (N) Val=-0.07, Plg=84, Azm=2; (P) Val=-5.07, Plg=5, Azm=215; Best double couple: Mo=5.1*10**16 Nm; NP1: Strike=259, Dip=84, Slip=-1; NP2: Strike=350, Dip=89, Slip=-174."
1179714080699,36.527,71.194,205.0,4.7,,A,0.8,97,18,"HINDU KUSH REGION, AFGHANISTAN"
788477900500,11.406,-86.795,33.0,5.1,,,1.1,,62,NEAR COAST OF NICARAGUA
1138360452699,70.935,-14.545,10.0,3.9,,A,1.0,71,13,JAN MAYEN ISLAND REGION
1084651867200,14.146,-93.572,14.0,4.9,4.6,,,,157,"OFF THE COAST OF CHIAPAS, MEXICO. <UNM>. MW 5.2 (HRV). MD 4.9 (UNM). Centroid, Moment Tensor (HRV): Centroid origin time 20:11:09.5; Lat 14.32 N; Lon 93.44 W; Dep 12.9 km; Half-duration 0.9 sec; Principal axes (scale 10**16 Nm): (T) Val=6.56, Plg=63, Azm=47; (N) Val=-0.47, Plg=6, Azm=305; (P) Val=-6.08, Plg=26, Azm=212; Best double couple: Mo=6.3*10**16 Nm; NP1: Strike=287, Dip=20, Slip=71; NP2: Strike=127, Dip=72, Slip=97."
1195354991300,-5.86,146.86,90.0,3.8,,C,0.3,204,11,"EASTERN NEW GUINEA REG, PAPUA NEW GUINEA"
1313226572500,36.447,142.764,35.0,4.2,,A,1.2,136,19,"OFF THE EAST COAST OF HONSHU, JAPAN"
1270597822500,73.782,8.815,12.0,5.3,,A,1.2,45,190,GREENLAND SEA
