time,lat,long,depth,mag_mb,mag_ms,quality,sd,gap,num_stations,comments
1123300952899,85.263,97.163,10.0,5.4,4.9,A,0.9,21,484,"NORTH OF SEVERNAYA ZEMLYA. MW 5.5 (HRV), 5.4 (GS). Moment Tensor (GS): Dep 7 km; Principal axes (scale 10**17 Nm): (T) Val=1.44, Plg=9, Azm=46; (N) Val=-0.03, Plg=9, Azm=314; (P) Val=-1.41, Plg=77, Azm=182; Best double couple: Mo=1.4*10**17 Nm; NP1: Strike=146, Dip=37, Slip=-76; NP2: Strike=308, Dip=55, Slip=-100. Centroid, Moment Tensor (HRV): Centroid origin time 04:02:32.5; Lat 85.22 N; Lon 96.17 E; Dep 12.0 km Bdy; Half-duration 1.3 sec; Principal axes (scale 10**17 Nm): (T) Val=2.00, Plg=7, Azm=37; (N) Val=-0.14, Plg=2, Azm=127; (P) Val=-1.86, Plg=82, Azm=236; Best double couple: Mo=1.9*10**17 Nm; NP1: Strike=124, Dip=38, Slip=-94; NP2: Strike=309, Dip=52, Slip=-87."
977110614100,-18.067,-178.5,600.0,4.6,,,0.9,136,24,FIJI ISLANDS REGION
1307002452500,-41.268,-90.47,10.0,4.4,,B,1.1,95,13,SOUTHEAST OF EASTER ISLAND
1303401671500,-29.31,-177.12,48.0,4.7,,C,1.7,214,25,"KERMADEC ISLANDS, NEW ZEALAND"
920963092200,36.263,141.589,33.0,4.2,,,0.7,,19,"NEAR EAST COAST OF HONSHU, JAPAN"
1000471003000,48.85,-128.51,10.0,4.2,,,,,87,"VANCOUVER ISLAND, CANADA REGION. <PGC-P>."
1220346003200,0.489,98.089,35.0,5.1,,A,1.1,40,76,"NIAS REGION, INDONESIA. MW 5.1 (GCMT). Felt (II) at Gunungsitoli. Centroid, Moment Tensor (GCMT): Centroid origin time 09:00:00.6; Lat 0.38 N; Lon 98.06 E; Dep 24.6 km; Half- duration 0.9 sec; Principal axes (scale 10**16 Nm): (T) Val=5.42, Plg=6, Azm=287; (N) Val=0.03, Plg=78, Azm=48; (P) Val=-5.46, Plg=10, Azm=196; Best double couple: Mo=5.4*10**16 Nm; NP1: Strike=332, Dip=79, Slip=-177; NP2: Strike=241, Dip=87, Slip=-11."
1146377508200,0.57,122.39,73.0,4.6,,C,1.0,182,10,"MINAHASA, SULAWESI, INDONESIA"
1186421684500,-2.85,141.73,10.0,3.9,,C,0.6,162,8,"NEAR NORTH COAST OF NEW GUINEA, P.N.G."
875084455700,-3.449,138.539,33.0,3.8,,,1.1,,8,"IRIAN JAYA, INDONESIA"
1309470479200,40.378,143.401,30.0,4.8,,A,0.9,136,80,"OFF THE EAST COAST OF HONSHU, JAPAN. Recorded (1 JMA) in Aomori and Iwate."
764708116600,2.67,123.216,459.0,4.3,,,1.3,,15,CELEBES SEA
827152222000,51.922,-30.138,10.0,4.1,,,1.1,,17,NORTHERN MID-ATLANTIC RIDGE
1163705384799,47.058,155.579,10.0,5.0,,A,0.9,77,97,EAST OF THE KURIL ISLANDS
1324944944799,40.078,144.523,10.0,4.3,,A,0.8,127,33,"OFF THE EAST COAST OF HONSHU, JAPAN"
963316259399,34.056,139.241,10.0,4.4,,,1.1,120,10,"NEAR S. COAST OF HONSHU, JAPAN. Recorded (3 JMA) on Kozu-shima and (1 JMA) on Miyake-jima."
1164774787400,-19.52,-175.58,141.0,4.1,,C,0.6,199,10,TONGA
1254957808399,-12.564,165.957,36.0,5.5,,A,1.0,59,55,SANTA CRUZ ISLANDS
1304642229599,38.105,144.217,29.0,4.0,,B,0.9,136,25,"OFF THE EAST COAST OF HONSHU, JAPAN"
1353685907700,36.002,139.832,58.0,4.9,,A,0.8,107,64,"EASTERN HONSHU, JAPAN. Felt (III) at Saitama and (II) at Tokyo. Felt in much of east-central Honshu. Recorded (3 JMA) in Ibaraki, Saitama and Tochigi."
1116299056000,-20.714,-176.939,253.0,4.3,,A,1.0,83,33,FIJI REGION
1002868820100,-7.444,147.759,33.0,4.4,,,0.7,153,10,"EASTERN NEW GUINEA REG., P.N.G."
1169124106200,44.506,147.109,10.0,4.7,,B,1.1,134,33,KURIL ISLANDS
1112071315299,0.301,96.745,28.0,4.4,,B,1.3,82,27,"NIAS REGION, INDONESIA"
