time,lat,long,depth,mag_mb,mag_ms,quality,sd,gap,num_stations,comments
1071312485200,-7.161,130.801,33.0,4.6,,,1.2,110,22,"KEPULAUAN TANIMBAR REGION, INDONESIA"
953343890700,2.44,-84.33,24.0,4.2,,,1.0,,8,OFF COAST OF CENTRAL AMERICA
1083842051400,0.962,125.904,65.0,4.3,,B,0.8,140,14,MOLUCCA SEA
1160293269199,-6.953,106.104,10.0,4.6,,A,0.6,96,21,"JAVA, INDONESIA"
1169382755100,1.096,126.026,10.0,5.5,,A,1.0,54,117,"MOLUCCA SEA. Felt (III) at Manado, Indonesia."
1225585995800,51.459,-174.318,45.0,4.8,,A,0.8,137,86,"ANDREANOF ISLANDS, ALEUTIAN IS., ALASKA"
867267520600,33.938,59.475,10.0,5.5,5.8,,0.9,,269,"NORTHERN IRAN. Mw 5.9 (GS), 5.9 (HRV). Me 6.0 (GS). About 100 houses destroyed, 5,000 others damaged and some livestock killed in the Birjand-Qayen area. Broadband Source Parameters (GS): Dep 12; NP1: Strike=0, Dip=83, Slip=177; NP2: Strike=90, Dip=87, Slip=7; Radiated energy 2.0*10**13 Nm. Moment Tensor (GS): Dep 14; Principal axes (scale 10**17 Nm): (T) Val=8.23, Plg=8, Azm=318; (N) Val=-1.03, Plg=81, Azm=167; (P) Val=-7.20, Plg=4, Azm=49; Best double couple: Mo=7.7*10**17 Nm; NP1: Strike=93, Dip=81, Slip=3; NP2: Strike=3, Dip=87, Slip=171. Centroid, Moment Tensor (HRV): Centroid origin time 19:38:45.6; Lat 34.04 N; Lon 59.43 E; Dep 15.0 Fix; Half- duration 2.2 sec; Principal axes (scale 10**17 Nm): (T) Val=7.36, Plg=21, Azm=138; (N) Val=0.08, Plg=68, Azm=302; (P) Val=-7.44, Plg=6, Azm=46; Best double couple: Mo=7.4*10**17 Nm; NP1: Strike=180, Dip=71, Slip=169; NP2: Strike=273, Dip=79, Slip=19."
1022612732000,27.719,56.743,50.0,4.7,,,0.7,78,91,SOUTHERN IRAN
792492492599,-21.075,-67.412,205.0,4.3,,,0.8,,15,CHILE-BOLIVIA BORDER REGION
947005330199,39.921,20.277,10.0,3.5,,,1.5,,43,"GREECE-ALBANIA BORDER REGION. MD 3.5 (ATH), 3.3 (PDG). ML 3.4 (SKO)."
