time,lat,long,depth,mag_mb,mag_ms,quality,sd,gap,num_stations,comments
806303849899,-23.74,169.29,33.0,4.3,,,0.9,,12,LOYALTY ISLANDS REGION
1212340458399,52.33,-170.399,10.0,4.5,,B,1.4,150,16,"FOX ISLANDS, ALEUTIAN ISLANDS, ALASKA"
1146338354699,6.74,-72.967,161.0,4.7,,A,0.8,46,93,NORTHERN COLOMBIA. Felt at Medellin.
1110653353699,21.978,143.118,254.0,4.0,,B,0.8,129,25,MARIANA ISLANDS REGION
1345777797200,36.354,21.828,10.0,4.1,,A,1.1,110,27,SOUTHERN GREECE. ML 4.1 (THE).
1145824605399,34.749,73.166,47.0,3.2,,B,0.9,164,17,PAKISTAN
1160804394500,20.638,119.948,10.0,3.9,,B,0.5,158,10,PHILIPPINE ISLANDS REGION
880388748600,39.855,138.834,33.0,3.9,,,1.0,,13,EASTERN SEA OF JAPAN
1352966461399,14.001,-91.87,35.0,4.9,,A,1.2,79,267,"OFFSHORE GUATEMALA. MD 4.4 (UNM). Felt at Almolonga, Guatemala, Santa Clara La Laguna and Tahuexco."
1221298321399,4.79,-75.517,133.0,5.9,,A,0.8,38,456,"COLOMBIA. MW 5.7 (GS), 5.7 (GCMT). ME 5.7 (GS). Felt (V) at Armenia, (IV) at Pereira and (III) at Bogota, Cali, Envigado and Medellin. Also felt at Anserma, Ayapel, Barrancabermeja, Chia, Dos Quebradas, Manizales, Monteria, Palmira, Penol, Puerto Boyaca, Quibdo and Sincelejo. Broadband Source Parameters (GS): Dep 133 km; Rupture duration 3.0 sec; Radiated energy 6.8*10**12 Nm. Moment Tensor (GS): Dep 134 km; Principal axes (scale 10**17 Nm): (T) Val=4.31, Plg=38, Azm=145; (N) Val=0.58, Plg=11, Azm=245; (P) Val=-4.88, Plg=48, Azm=349; Best double couple: Mo=4.6*10**17 Nm; NP1: Strike=178, Dip=13, Slip=-157; NP2: Strike=66, Dip=85, Slip=-78. Centroid, Moment Tensor (GCMT): Centroid origin time 09:32:06.1; Lat 4.94 N; Lon 75.48 W; Dep 139.8 km; Half-duration 1.7 sec; Principal axes (scale 10**17 Nm): (T) Val=3.77, Plg=33, Azm=158; (N) Val=1.31, Plg=5, Azm=251; (P) Val=-5.07, Plg=56, Azm=349; Best double couple: Mo=4.4*10**17 Nm; NP1: Strike=227, Dip=13, Slip=-115; NP2: Strike=72, Dip=79, Slip=-85."
809225765500,-5.47,153.53,61.0,4.2,,,1.0,,14,"NEW IRELAND REGION, P.N.G."
1126328739000,-20.961,168.426,31.0,4.9,4.3,A,1.0,75,65,"LOYALTY ISLANDS. MW 5.0 (HRV). Centroid, Moment Tensor (HRV): Centroid origin time 05:05:41.4; Lat 21.07 S; Lon 168.35 E; Dep 15.3 km; Half-duration 0.8 sec; Principal axes (scale 10**16 Nm): (T) Val=4.00, Plg=10, Azm=262; (N) Val=0.01, Plg=16, Azm=169; (P) Val=-4.01, Plg=71, Azm=22; Best double couple: Mo=4.0*10**16 Nm; NP1: Strike=12, Dip=38, Slip=-63; NP2: Strike=158, Dip=57, Slip=-110."
1187264141700,-14.286,-76.214,35.0,5.7,5.6,A,1.0,80,221,"NEAR THE COAST OF CENTRAL PERU. MW 6.0 (GCMT). ML 5.6 (LIM). Felt (VI) at Lima and (IV) at Ica and Pisco. Centroid, Moment Tensor (GCMT): Centroid origin time 11:35:42.3; Lat 14.44 S; Lon 76.39 W; Dep 21.1 km; Half-duration 2.3 sec; Principal axes (scale 10**18 Nm): (T) Val=1.08, Plg=66, Azm=82; (N) Val=0.04, Plg=7, Azm=337; (P) Val=-1.12, Plg=23, Azm=244; Best double couple: Mo=1.1*10**18 Nm; NP1: Strike=320, Dip=23, Slip=72; NP2: Strike=160, Dip=68, Slip=97."
1153342882100,-10.026,108.688,28.0,4.8,,B,0.5,74,36,"SOUTH OF JAVA, INDONESIA"
1168957652899,-3.42,149.7,35.0,4.7,,C,1.6,181,8,"BISMARCK SEA. MW 4.7 (GCMT). Centroid, Moment Tensor (GCMT): Centroid origin time 14:27:37.0; Lat 3.38 S; Lon 149.19 E; Dep 12.0 km Fix; Half-duration 0.5 sec; Principal axes (scale 10**16 Nm): (T) Val=1.24, Plg=4, Azm=322; (N) Val=0.10, Plg=79, Azm=74; (P) Val=-1.33, Plg=10, Azm=231; Best double couple: Mo=1.3*10**16 Nm; NP1: Strike=7, Dip=80, Slip=-176; NP2: Strike=276, Dip=86, Slip=-10."
985849073299,-4.173,142.121,109.0,4.4,,,0.9,144,19,"NEW GUINEA, PAPUA NEW GUINEA"
814784571299,-37.617,49.823,10.0,4.7,,,0.7,,16,SOUTHWEST INDIAN RIDGE
1267328026100,25.954,128.484,14.0,5.3,,A,0.9,43,141,"RYUKYU ISLANDS, JAPAN. MW 4.8 (NIED). Felt (II) at Chatan and Okinawa, Okinawa. Also felt at Ginowan, Ishikawa and Naha. Recorded (1 JMA) on Okinawa. Moment Tensor (NIED): Dep 14 km; Principal axes: (T) Plg=0, Azm=0; (N) Plg=0, Azm=0; (P) Plg=0, Azm=0; Best double couple: Mo=2.2*10**16 Nm; NP1: Strike=224, Dip=47, Slip=88; NP2: Strike=47, Dip=43, Slip=92."
1164488645000,-16.333,66.886,10.0,4.5,,B,0.8,133,35,MID-INDIAN RIDGE
1140522712200,11.91,42.97,10.0,4.0,,C,1.4,215,13,DJIBOUTI. ML 4.1 (DHMR).
812803631900,34.924,139.163,33.0,4.1,,,0.6,,14,"NEAR S. COAST OF HONSHU, JAPAN"
